StoreKey,ProductKey,DateKey,SnapshotDate,StockCount
7,4,20231211,2023-12-11,90
7,7,20231211,2023-12-11,73
7,8,20231211,2023-12-11,61
7,10,20231211,2023-12-11,93
7,12,20231211,2023-12-11,67
7,13,20231211,2023-12-11,59
7,15,20231211,2023-12-11,89
7,17,20231211,2023-12-11,81
7,18,20231211,2023-12-11,93
7,23,20231211,2023-12-11,57
8,4,20231211,2023-12-11,90
8,7,20231211,2023-12-11,50
8,8,20231211,2023-12-11,44
8,10,20231211,2023-12-11,56
8,12,20231211,2023-12-11,73
8,13,20231211,2023-12-11,74
8,15,20231211,2023-12-11,55
8,17,20231211,2023-12-11,91
8,18,20231211,2023-12-11,44
8,23,20231211,2023-12-11,43
9,4,20231211,2023-12-11,43
9,7,20231211,2023-12-11,35
9,8,20231211,2023-12-11,60
9,10,20231211,2023-12-11,31
9,12,20231211,2023-12-11,27
9,13,20231211,2023-12-11,34
9,15,20231211,2023-12-11,37
9,17,20231211,2023-12-11,27
9,18,20231211,2023-12-11,55
9,23,20231211,2023-12-11,32
10,4,20231211,2023-12-11,56
10,7,20231211,2023-12-11,55
10,8,20231211,2023-12-11,71
10,10,20231211,2023-12-11,64
10,12,20231211,2023-12-11,56
10,13,20231211,2023-12-11,66
10,15,20231211,2023-12-11,51
10,17,20231211,2023-12-11,68
10,18,20231211,2023-12-11,72
10,23,20231211,2023-12-11,64
11,4,20231211,2023-12-11,52
11,7,20231211,2023-12-11,34
11,8,20231211,2023-12-11,42
11,10,20231211,2023-12-11,32
11,12,20231211,2023-12-11,26
11,13,20231211,2023-12-11,48
11,15,20231211,2023-12-11,39
11,17,20231211,2023-12-11,40
11,18,20231211,2023-12-11,30
11,23,20231211,2023-12-11,46
12,4,20231211,2023-12-11,96
12,7,20231211,2023-12-11,110
12,8,20231211,2023-12-11,89
12,10,20231211,2023-12-11,86
12,12,20231211,2023-12-11,93
12,13,20231211,2023-12-11,84
12,15,20231211,2023-12-11,50
12,17,20231211,2023-12-11,94
12,18,20231211,2023-12-11,116
12,23,20231211,2023-12-11,74
1,4,20231218,2023-12-18,106
1,7,20231218,2023-12-18,96
1,8,20231218,2023-12-18,79
1,10,20231218,2023-12-18,78
1,12,20231218,2023-12-18,77
1,13,20231218,2023-12-18,114
1,15,20231218,2023-12-18,97
1,17,20231218,2023-12-18,101
1,18,20231218,2023-12-18,70
1,23,20231218,2023-12-18,106
2,4,20231218,2023-12-18,55
2,7,20231218,2023-12-18,65
2,8,20231218,2023-12-18,40
2,10,20231218,2023-12-18,66
2,12,20231218,2023-12-18,45
2,13,20231218,2023-12-18,48
2,15,20231218,2023-12-18,38
2,17,20231218,2023-12-18,53
2,18,20231218,2023-12-18,71
2,23,20231218,2023-12-18,48
3,4,20231218,2023-12-18,75
3,7,20231218,2023-12-18,77
3,8,20231218,2023-12-18,89
3,10,20231218,2023-12-18,43
3,12,20231218,2023-12-18,83
3,13,20231218,2023-12-18,42
3,15,20231218,2023-12-18,46
3,17,20231218,2023-12-18,55
3,18,20231218,2023-12-18,69
3,23,20231218,2023-12-18,60
4,4,20231218,2023-12-18,46
4,7,20231218,2023-12-18,51
4,8,20231218,2023-12-18,50
4,10,20231218,2023-12-18,90
4,12,20231218,2023-12-18,90
4,13,20231218,2023-12-18,63
4,15,20231218,2023-12-18,52
4,17,20231218,2023-12-18,87
4,18,20231218,2023-12-18,56
4,23,20231218,2023-12-18,98
5,4,20231218,2023-12-18,46
5,7,20231218,2023-12-18,42
5,8,20231218,2023-12-18,44
5,10,20231218,2023-12-18,32
5,12,20231218,2023-12-18,51
5,13,20231218,2023-12-18,34
5,15,20231218,2023-12-18,35
5,17,20231218,2023-12-18,55
5,18,20231218,2023-12-18,58
5,23,20231218,2023-12-18,54
6,4,20231218,2023-12-18,45
6,7,20231218,2023-12-18,50
6,8,20231218,2023-12-18,73
6,10,20231218,2023-12-18,55
6,12,20231218,2023-12-18,80
6,13,20231218,2023-12-18,47
6,15,20231218,2023-12-18,69
6,17,20231218,2023-12-18,57
6,18,20231218,2023-12-18,63
6,23,20231218,2023-12-18,57
7,4,20231218,2023-12-18,64
7,7,20231218,2023-12-18,62
7,8,20231218,2023-12-18,122
7,10,20231218,2023-12-18,124
7,12,20231218,2023-12-18,104
7,13,20231218,2023-12-18,60
7,15,20231218,2023-12-18,91
7,17,20231218,2023-12-18,96
7,18,20231218,2023-12-18,90
7,23,20231218,2023-12-18,94
8,4,20231218,2023-12-18,52
8,7,20231218,2023-12-18,76
8,8,20231218,2023-12-18,82
8,10,20231218,2023-12-18,62
8,12,20231218,2023-12-18,64
8,13,20231218,2023-12-18,46
8,15,20231218,2023-12-18,43
8,17,20231218,2023-12-18,49
8,18,20231218,2023-12-18,45
8,23,20231218,2023-12-18,91
9,4,20231218,2023-12-18,41
9,7,20231218,2023-12-18,56
9,8,20231218,2023-12-18,61
9,10,20231218,2023-12-18,43
9,12,20231218,2023-12-18,37
9,13,20231218,2023-12-18,39
9,15,20231218,2023-12-18,36
9,17,20231218,2023-12-18,37
9,18,20231218,2023-12-18,53
9,23,20231218,2023-12-18,39
10,4,20231218,2023-12-18,46
10,7,20231218,2023-12-18,54
10,8,20231218,2023-12-18,72
10,10,20231218,2023-12-18,87
10,12,20231218,2023-12-18,70
10,13,20231218,2023-12-18,81
10,15,20231218,2023-12-18,50
10,17,20231218,2023-12-18,70
10,18,20231218,2023-12-18,78
10,23,20231218,2023-12-18,68
11,4,20231218,2023-12-18,49
11,7,20231218,2023-12-18,29
11,8,20231218,2023-12-18,31
11,10,20231218,2023-12-18,35
11,12,20231218,2023-12-18,43
11,13,20231218,2023-12-18,41
11,15,20231218,2023-12-18,49
11,17,20231218,2023-12-18,31
11,18,20231218,2023-12-18,30
11,23,20231218,2023-12-18,38
12,4,20231218,2023-12-18,110
12,7,20231218,2023-12-18,104
12,8,20231218,2023-12-18,108
12,10,20231218,2023-12-18,81
12,12,20231218,2023-12-18,102
12,13,20231218,2023-12-18,101
12,15,20231218,2023-12-18,68
12,17,20231218,2023-12-18,92
12,18,20231218,2023-12-18,88
12,23,20231218,2023-12-18,87
1,4,20231225,2023-12-25,117
1,7,20231225,2023-12-25,55
1,8,20231225,2023-12-25,55
1,10,20231225,2023-12-25,116
1,12,20231225,2023-12-25,79
1,13,20231225,2023-12-25,85
1,15,20231225,2023-12-25,92
1,17,20231225,2023-12-25,108
1,18,20231225,2023-12-25,120
1,23,20231225,2023-12-25,55
2,4,20231225,2023-12-25,54
2,7,20231225,2023-12-25,59
2,8,20231225,2023-12-25,69
2,10,20231225,2023-12-25,50
2,12,20231225,2023-12-25,51
2,13,20231225,2023-12-25,41
2,15,20231225,2023-12-25,66
2,17,20231225,2023-12-25,37
2,18,20231225,2023-12-25,34
2,23,20231225,2023-12-25,33
3,4,20231225,2023-12-25,57
3,7,20231225,2023-12-25,62
3,8,20231225,2023-12-25,47
3,10,20231225,2023-12-25,67
3,12,20231225,2023-12-25,67
3,13,20231225,2023-12-25,78
3,15,20231225,2023-12-25,77
3,17,20231225,2023-12-25,88
3,18,20231225,2023-12-25,73
3,23,20231225,2023-12-25,86
4,4,20231225,2023-12-25,50
4,7,20231225,2023-12-25,75
4,8,20231225,2023-12-25,103
4,10,20231225,2023-12-25,84
4,12,20231225,2023-12-25,47
4,13,20231225,2023-12-25,89
4,15,20231225,2023-12-25,58
4,17,20231225,2023-12-25,87
4,18,20231225,2023-12-25,102
4,23,20231225,2023-12-25,73
5,4,20231225,2023-12-25,36
5,7,20231225,2023-12-25,35
5,8,20231225,2023-12-25,33
5,10,20231225,2023-12-25,47
5,12,20231225,2023-12-25,47
5,13,20231225,2023-12-25,35
5,15,20231225,2023-12-25,50
5,17,20231225,2023-12-25,52
5,18,20231225,2023-12-25,35
5,23,20231225,2023-12-25,51
6,4,20231225,2023-12-25,52
6,7,20231225,2023-12-25,71
6,8,20231225,2023-12-25,47
6,10,20231225,2023-12-25,38
6,12,20231225,2023-12-25,61
6,13,20231225,2023-12-25,62
6,15,20231225,2023-12-25,43
6,17,20231225,2023-12-25,45
6,18,20231225,2023-12-25,73
6,23,20231225,2023-12-25,53
7,4,20231225,2023-12-25,98
7,7,20231225,2023-12-25,79
7,8,20231225,2023-12-25,123
7,10,20231225,2023-12-25,60
7,12,20231225,2023-12-25,57
7,13,20231225,2023-12-25,79
7,15,20231225,2023-12-25,128
7,17,20231225,2023-12-25,109
7,18,20231225,2023-12-25,69
7,23,20231225,2023-12-25,86
8,4,20231225,2023-12-25,46
8,7,20231225,2023-12-25,70
8,8,20231225,2023-12-25,87
8,10,20231225,2023-12-25,84
8,12,20231225,2023-12-25,61
8,13,20231225,2023-12-25,48
8,15,20231225,2023-12-25,89
8,17,20231225,2023-12-25,80
8,18,20231225,2023-12-25,97
8,23,20231225,2023-12-25,69
9,4,20231225,2023-12-25,41
9,7,20231225,2023-12-25,53
9,8,20231225,2023-12-25,31
9,10,20231225,2023-12-25,30
9,12,20231225,2023-12-25,59
9,13,20231225,2023-12-25,48
9,15,20231225,2023-12-25,32
9,17,20231225,2023-12-25,47
9,18,20231225,2023-12-25,61
9,23,20231225,2023-12-25,39
10,4,20231225,2023-12-25,53
10,7,20231225,2023-12-25,62
10,8,20231225,2023-12-25,87
10,10,20231225,2023-12-25,50
10,12,20231225,2023-12-25,42
10,13,20231225,2023-12-25,85
10,15,20231225,2023-12-25,73
10,17,20231225,2023-12-25,64
10,18,20231225,2023-12-25,58
10,23,20231225,2023-12-25,47
11,4,20231225,2023-12-25,42
11,7,20231225,2023-12-25,28
11,8,20231225,2023-12-25,42
11,10,20231225,2023-12-25,31
11,12,20231225,2023-12-25,41
11,13,20231225,2023-12-25,47
11,15,20231225,2023-12-25,53
11,17,20231225,2023-12-25,51
11,18,20231225,2023-12-25,28
11,23,20231225,2023-12-25,35
12,4,20231225,2023-12-25,89
12,7,20231225,2023-12-25,55
12,8,20231225,2023-12-25,104
12,10,20231225,2023-12-25,106
12,12,20231225,2023-12-25,98
12,13,20231225,2023-12-25,72
12,15,20231225,2023-12-25,93
12,17,20231225,2023-12-25,94
12,18,20231225,2023-12-25,114
12,23,20231225,2023-12-25,56
1,4,20240101,2024-01-01,130
1,7,20240101,2024-01-01,128
1,8,20240101,2024-01-01,180
1,10,20240101,2024-01-01,125
1,12,20240101,2024-01-01,168
1,13,20240101,2024-01-01,80
1,15,20240101,2024-01-01,113
1,17,20240101,2024-01-01,94
1,18,20240101,2024-01-01,167
1,23,20240101,2024-01-01,154
2,4,20240101,2024-01-01,92
2,7,20240101,2024-01-01,52
2,8,20240101,2024-01-01,62
2,10,20240101,2024-01-01,58
2,12,20240101,2024-01-01,102
2,13,20240101,2024-01-01,54
2,15,20240101,2024-01-01,75
2,17,20240101,2024-01-01,67
2,18,20240101,2024-01-01,54
2,23,20240101,2024-01-01,46
3,4,20240101,2024-01-01,121
3,7,20240101,2024-01-01,70
3,8,20240101,2024-01-01,84
3,10,20240101,2024-01-01,119
3,12,20240101,2024-01-01,91
3,13,20240101,2024-01-01,90
3,15,20240101,2024-01-01,98
3,17,20240101,2024-01-01,69
3,18,20240101,2024-01-01,79
3,23,20240101,2024-01-01,65
4,4,20240101,2024-01-01,70
4,7,20240101,2024-01-01,146
4,8,20240101,2024-01-01,113
4,10,20240101,2024-01-01,105
4,12,20240101,2024-01-01,139
4,13,20240101,2024-01-01,111
4,15,20240101,2024-01-01,141
4,17,20240101,2024-01-01,144
4,18,20240101,2024-01-01,144
4,23,20240101,2024-01-01,130
5,4,20240101,2024-01-01,55
5,7,20240101,2024-01-01,72
5,8,20240101,2024-01-01,77
5,10,20240101,2024-01-01,51
5,12,20240101,2024-01-01,67
5,13,20240101,2024-01-01,59
5,15,20240101,2024-01-01,82
5,17,20240101,2024-01-01,41
5,18,20240101,2024-01-01,58
5,23,20240101,2024-01-01,81
6,4,20240101,2024-01-01,83
6,7,20240101,2024-01-01,60
6,8,20240101,2024-01-01,107
6,10,20240101,2024-01-01,75
6,12,20240101,2024-01-01,115
6,13,20240101,2024-01-01,77
6,15,20240101,2024-01-01,87
6,17,20240101,2024-01-01,96
6,18,20240101,2024-01-01,62
6,23,20240101,2024-01-01,116
7,4,20240101,2024-01-01,182
7,7,20240101,2024-01-01,190
7,8,20240101,2024-01-01,93
7,10,20240101,2024-01-01,94
7,12,20240101,2024-01-01,163
7,13,20240101,2024-01-01,189
7,15,20240101,2024-01-01,111
7,17,20240101,2024-01-01,86
7,18,20240101,2024-01-01,148
7,23,20240101,2024-01-01,150
8,4,20240101,2024-01-01,88
8,7,20240101,2024-01-01,142
8,8,20240101,2024-01-01,102
8,10,20240101,2024-01-01,118
8,12,20240101,2024-01-01,74
8,13,20240101,2024-01-01,105
8,15,20240101,2024-01-01,121
8,17,20240101,2024-01-01,93
8,18,20240101,2024-01-01,78
8,23,20240101,2024-01-01,93
9,4,20240101,2024-01-01,76
9,7,20240101,2024-01-01,82
9,8,20240101,2024-01-01,89
9,10,20240101,2024-01-01,65
9,12,20240101,2024-01-01,42
9,13,20240101,2024-01-01,61
9,15,20240101,2024-01-01,48
9,17,20240101,2024-01-01,45
9,18,20240101,2024-01-01,80
9,23,20240101,2024-01-01,59
10,4,20240101,2024-01-01,84
10,7,20240101,2024-01-01,129
10,8,20240101,2024-01-01,84
10,10,20240101,2024-01-01,89
10,12,20240101,2024-01-01,70
10,13,20240101,2024-01-01,92
10,15,20240101,2024-01-01,130
10,17,20240101,2024-01-01,61
10,18,20240101,2024-01-01,64
10,23,20240101,2024-01-01,108
11,4,20240101,2024-01-01,74
11,7,20240101,2024-01-01,71
11,8,20240101,2024-01-01,38
11,10,20240101,2024-01-01,45
11,12,20240101,2024-01-01,67
11,13,20240101,2024-01-01,77
11,15,20240101,2024-01-01,37
11,17,20240101,2024-01-01,35
11,18,20240101,2024-01-01,67
11,23,20240101,2024-01-01,66
12,4,20240101,2024-01-01,164
12,7,20240101,2024-01-01,156
12,8,20240101,2024-01-01,147
12,10,20240101,2024-01-01,74
12,12,20240101,2024-01-01,151
12,13,20240101,2024-01-01,150
12,15,20240101,2024-01-01,107
12,17,20240101,2024-01-01,105
12,18,20240101,2024-01-01,99
12,23,20240101,2024-01-01,152
1,4,20240108,2024-01-08,171
1,7,20240108,2024-01-08,181
1,8,20240108,2024-01-08,113
1,10,20240108,2024-01-08,107
1,12,20240108,2024-01-08,102
1,13,20240108,2024-01-08,104
1,15,20240108,2024-01-08,93
1,17,20240108,2024-01-08,89
1,18,20240108,2024-01-08,114
1,23,20240108,2024-01-08,111
2,4,20240108,2024-01-08,98
2,7,20240108,2024-01-08,48
2,8,20240108,2024-01-08,87
2,10,20240108,2024-01-08,76
2,12,20240108,2024-01-08,99
2,13,20240108,2024-01-08,52
2,15,20240108,2024-01-08,86
2,17,20240108,2024-01-08,45
2,18,20240108,2024-01-08,55
2,23,20240108,2024-01-08,61
3,4,20240108,2024-01-08,126
3,7,20240108,2024-01-08,72
3,8,20240108,2024-01-08,61
3,10,20240108,2024-01-08,95
3,12,20240108,2024-01-08,108
3,13,20240108,2024-01-08,83
3,15,20240108,2024-01-08,118
3,17,20240108,2024-01-08,127
3,18,20240108,2024-01-08,60
3,23,20240108,2024-01-08,122
4,4,20240108,2024-01-08,103
4,7,20240108,2024-01-08,119
4,8,20240108,2024-01-08,78
4,10,20240108,2024-01-08,157
4,12,20240108,2024-01-08,152
4,13,20240108,2024-01-08,102
4,15,20240108,2024-01-08,94
4,17,20240108,2024-01-08,119
4,18,20240108,2024-01-08,91
4,23,20240108,2024-01-08,70
5,4,20240108,2024-01-08,84
5,7,20240108,2024-01-08,55
5,8,20240108,2024-01-08,70
5,10,20240108,2024-01-08,73
5,12,20240108,2024-01-08,50
5,13,20240108,2024-01-08,60
5,15,20240108,2024-01-08,54
5,17,20240108,2024-01-08,60
5,18,20240108,2024-01-08,71
5,23,20240108,2024-01-08,62
6,4,20240108,2024-01-08,94
6,7,20240108,2024-01-08,98
6,8,20240108,2024-01-08,54
6,10,20240108,2024-01-08,73
6,12,20240108,2024-01-08,111
6,13,20240108,2024-01-08,58
6,15,20240108,2024-01-08,91
6,17,20240108,2024-01-08,117
6,18,20240108,2024-01-08,63
6,23,20240108,2024-01-08,112
7,4,20240108,2024-01-08,138
7,7,20240108,2024-01-08,186
7,8,20240108,2024-01-08,113
7,10,20240108,2024-01-08,168
7,12,20240108,2024-01-08,116
7,13,20240108,2024-01-08,174
7,15,20240108,2024-01-08,135
7,17,20240108,2024-01-08,108
7,18,20240108,2024-01-08,89
7,23,20240108,2024-01-08,195
8,4,20240108,2024-01-08,108
8,7,20240108,2024-01-08,80
8,8,20240108,2024-01-08,122
8,10,20240108,2024-01-08,66
8,12,20240108,2024-01-08,95
8,13,20240108,2024-01-08,93
8,15,20240108,2024-01-08,93
8,17,20240108,2024-01-08,64
8,18,20240108,2024-01-08,105
8,23,20240108,2024-01-08,106
9,4,20240108,2024-01-08,39
9,7,20240108,2024-01-08,49
9,8,20240108,2024-01-08,73
9,10,20240108,2024-01-08,40
9,12,20240108,2024-01-08,80
9,13,20240108,2024-01-08,81
9,15,20240108,2024-01-08,86
9,17,20240108,2024-01-08,69
9,18,20240108,2024-01-08,74
9,23,20240108,2024-01-08,49
10,4,20240108,2024-01-08,108
10,7,20240108,2024-01-08,114
10,8,20240108,2024-01-08,98
10,10,20240108,2024-01-08,118
10,12,20240108,2024-01-08,97
10,13,20240108,2024-01-08,68
10,15,20240108,2024-01-08,129
10,17,20240108,2024-01-08,112
10,18,20240108,2024-01-08,124
10,23,20240108,2024-01-08,84
11,4,20240108,2024-01-08,57
11,7,20240108,2024-01-08,63
11,8,20240108,2024-01-08,54
11,10,20240108,2024-01-08,52
11,12,20240108,2024-01-08,59
11,13,20240108,2024-01-08,40
11,15,20240108,2024-01-08,63
11,17,20240108,2024-01-08,57
11,18,20240108,2024-01-08,67
11,23,20240108,2024-01-08,57
12,4,20240108,2024-01-08,170
12,7,20240108,2024-01-08,142
12,8,20240108,2024-01-08,163
12,10,20240108,2024-01-08,151
12,12,20240108,2024-01-08,139
12,13,20240108,2024-01-08,140
12,15,20240108,2024-01-08,110
12,17,20240108,2024-01-08,113
12,18,20240108,2024-01-08,105
12,23,20240108,2024-01-08,122
1,4,20240115,2024-01-15,111
1,7,20240115,2024-01-15,147
1,8,20240115,2024-01-15,165
1,10,20240115,2024-01-15,126
1,12,20240115,2024-01-15,110
1,13,20240115,2024-01-15,106
1,15,20240115,2024-01-15,163
1,17,20240115,2024-01-15,143
1,18,20240115,2024-01-15,90
1,23,20240115,2024-01-15,155
2,4,20240115,2024-01-15,54
2,7,20240115,2024-01-15,105
2,8,20240115,2024-01-15,53
2,10,20240115,2024-01-15,69
2,12,20240115,2024-01-15,99
2,13,20240115,2024-01-15,91
2,15,20240115,2024-01-15,67
2,17,20240115,2024-01-15,79
2,18,20240115,2024-01-15,66
2,23,20240115,2024-01-15,65
3,4,20240115,2024-01-15,74
3,7,20240115,2024-01-15,95
3,8,20240115,2024-01-15,63
3,10,20240115,2024-01-15,60
3,12,20240115,2024-01-15,67
3,13,20240115,2024-01-15,60
3,15,20240115,2024-01-15,58
3,17,20240115,2024-01-15,71
3,18,20240115,2024-01-15,63
3,23,20240115,2024-01-15,64
4,4,20240115,2024-01-15,149
4,7,20240115,2024-01-15,158
4,8,20240115,2024-01-15,109
4,10,20240115,2024-01-15,90
4,12,20240115,2024-01-15,73
4,13,20240115,2024-01-15,120
4,15,20240115,2024-01-15,102
4,17,20240115,2024-01-15,84
4,18,20240115,2024-01-15,74
4,23,20240115,2024-01-15,146
5,4,20240115,2024-01-15,54
5,7,20240115,2024-01-15,63
5,8,20240115,2024-01-15,48
5,10,20240115,2024-01-15,70
5,12,20240115,2024-01-15,82
5,13,20240115,2024-01-15,39
5,15,20240115,2024-01-15,86
5,17,20240115,2024-01-15,90
5,18,20240115,2024-01-15,69
5,23,20240115,2024-01-15,41
6,4,20240115,2024-01-15,74
6,7,20240115,2024-01-15,114
6,8,20240115,2024-01-15,59
6,10,20240115,2024-01-15,82
6,12,20240115,2024-01-15,75
6,13,20240115,2024-01-15,108
6,15,20240115,2024-01-15,59
6,17,20240115,2024-01-15,88
6,18,20240115,2024-01-15,98
6,23,20240115,2024-01-15,58
7,4,20240115,2024-01-15,171
7,7,20240115,2024-01-15,168
7,8,20240115,2024-01-15,136
7,10,20240115,2024-01-15,157
7,12,20240115,2024-01-15,151
7,13,20240115,2024-01-15,183
7,15,20240115,2024-01-15,142
7,17,20240115,2024-01-15,99
7,18,20240115,2024-01-15,139
7,23,20240115,2024-01-15,112
8,4,20240115,2024-01-15,86
8,7,20240115,2024-01-15,126
8,8,20240115,2024-01-15,69
8,10,20240115,2024-01-15,129
8,12,20240115,2024-01-15,133
8,13,20240115,2024-01-15,133
8,15,20240115,2024-01-15,128
8,17,20240115,2024-01-15,129
8,18,20240115,2024-01-15,142
8,23,20240115,2024-01-15,99
9,4,20240115,2024-01-15,91
9,7,20240115,2024-01-15,70
9,8,20240115,2024-01-15,70
9,10,20240115,2024-01-15,58
9,12,20240115,2024-01-15,89
9,13,20240115,2024-01-15,81
9,15,20240115,2024-01-15,81
9,17,20240115,2024-01-15,80
9,18,20240115,2024-01-15,72
9,23,20240115,2024-01-15,81
10,4,20240115,2024-01-15,94
10,7,20240115,2024-01-15,88
10,8,20240115,2024-01-15,78
10,10,20240115,2024-01-15,88
10,12,20240115,2024-01-15,102
10,13,20240115,2024-01-15,57
10,15,20240115,2024-01-15,119
10,17,20240115,2024-01-15,80
10,18,20240115,2024-01-15,72
10,23,20240115,2024-01-15,92
11,4,20240115,2024-01-15,40
11,7,20240115,2024-01-15,40
11,8,20240115,2024-01-15,77
11,10,20240115,2024-01-15,78
11,12,20240115,2024-01-15,46
11,13,20240115,2024-01-15,78
11,15,20240115,2024-01-15,69
11,17,20240115,2024-01-15,70
11,18,20240115,2024-01-15,78
11,23,20240115,2024-01-15,44
12,4,20240115,2024-01-15,91
12,7,20240115,2024-01-15,137
12,8,20240115,2024-01-15,134
12,10,20240115,2024-01-15,164
12,12,20240115,2024-01-15,162
12,13,20240115,2024-01-15,150
12,15,20240115,2024-01-15,104
12,17,20240115,2024-01-15,134
12,18,20240115,2024-01-15,134
12,23,20240115,2024-01-15,132
1,4,20240122,2024-01-22,90
1,7,20240122,2024-01-22,127
1,8,20240122,2024-01-22,184
1,10,20240122,2024-01-22,169
1,12,20240122,2024-01-22,162
1,13,20240122,2024-01-22,126
1,15,20240122,2024-01-22,109
1,17,20240122,2024-01-22,161
1,18,20240122,2024-01-22,166
1,23,20240122,2024-01-22,139
2,4,20240122,2024-01-22,85
2,7,20240122,2024-01-22,70
2,8,20240122,2024-01-22,60
2,10,20240122,2024-01-22,105
2,12,20240122,2024-01-22,51
2,13,20240122,2024-01-22,48
2,15,20240122,2024-01-22,76
2,17,20240122,2024-01-22,49
2,18,20240122,2024-01-22,67
2,23,20240122,2024-01-22,79
3,4,20240122,2024-01-22,104
3,7,20240122,2024-01-22,102
3,8,20240122,2024-01-22,131
3,10,20240122,2024-01-22,93
3,12,20240122,2024-01-22,101
3,13,20240122,2024-01-22,98
3,15,20240122,2024-01-22,67
3,17,20240122,2024-01-22,90
3,18,20240122,2024-01-22,101
3,23,20240122,2024-01-22,57
4,4,20240122,2024-01-22,150
4,7,20240122,2024-01-22,80
4,8,20240122,2024-01-22,152
4,10,20240122,2024-01-22,114
4,12,20240122,2024-01-22,144
4,13,20240122,2024-01-22,145
4,15,20240122,2024-01-22,95
4,17,20240122,2024-01-22,146
4,18,20240122,2024-01-22,68
4,23,20240122,2024-01-22,76
5,4,20240122,2024-01-22,70
5,7,20240122,2024-01-22,87
5,8,20240122,2024-01-22,78
5,10,20240122,2024-01-22,77
5,12,20240122,2024-01-22,76
5,13,20240122,2024-01-22,46
5,15,20240122,2024-01-22,51
5,17,20240122,2024-01-22,58
5,18,20240122,2024-01-22,62
5,23,20240122,2024-01-22,90
6,4,20240122,2024-01-22,92
6,7,20240122,2024-01-22,90
6,8,20240122,2024-01-22,63
6,10,20240122,2024-01-22,51
6,12,20240122,2024-01-22,87
6,13,20240122,2024-01-22,73
6,15,20240122,2024-01-22,96
6,17,20240122,2024-01-22,67
6,18,20240122,2024-01-22,68
6,23,20240122,2024-01-22,88
7,4,20240122,2024-01-22,113
7,7,20240122,2024-01-22,108
7,8,20240122,2024-01-22,120
7,10,20240122,2024-01-22,131
7,12,20240122,2024-01-22,127
7,13,20240122,2024-01-22,96
7,15,20240122,2024-01-22,109
7,17,20240122,2024-01-22,148
7,18,20240122,2024-01-22,135
7,23,20240122,2024-01-22,162
8,4,20240122,2024-01-22,84
8,7,20240122,2024-01-22,106
8,8,20240122,2024-01-22,67
8,10,20240122,2024-01-22,137
8,12,20240122,2024-01-22,73
8,13,20240122,2024-01-22,73
8,15,20240122,2024-01-22,104
8,17,20240122,2024-01-22,75
8,18,20240122,2024-01-22,106
8,23,20240122,2024-01-22,95
9,4,20240122,2024-01-22,74
9,7,20240122,2024-01-22,77
9,8,20240122,2024-01-22,41
9,10,20240122,2024-01-22,59
9,12,20240122,2024-01-22,39
9,13,20240122,2024-01-22,83
9,15,20240122,2024-01-22,60
9,17,20240122,2024-01-22,84
9,18,20240122,2024-01-22,92
9,23,20240122,2024-01-22,47
10,4,20240122,2024-01-22,88
10,7,20240122,2024-01-22,68
10,8,20240122,2024-01-22,88
10,10,20240122,2024-01-22,90
10,12,20240122,2024-01-22,121
10,13,20240122,2024-01-22,101
10,15,20240122,2024-01-22,68
10,17,20240122,2024-01-22,103
10,18,20240122,2024-01-22,66
10,23,20240122,2024-01-22,106
11,4,20240122,2024-01-22,65
11,7,20240122,2024-01-22,54
11,8,20240122,2024-01-22,61
11,10,20240122,2024-01-22,76
11,12,20240122,2024-01-22,53
11,13,20240122,2024-01-22,63
11,15,20240122,2024-01-22,78
11,17,20240122,2024-01-22,44
11,18,20240122,2024-01-22,37
11,23,20240122,2024-01-22,39
12,4,20240122,2024-01-22,112
12,7,20240122,2024-01-22,135
12,8,20240122,2024-01-22,133
12,10,20240122,2024-01-22,95
12,12,20240122,2024-01-22,77
12,13,20240122,2024-01-22,110
12,15,20240122,2024-01-22,88
12,17,20240122,2024-01-22,167
12,18,20240122,2024-01-22,146
12,23,20240122,2024-01-22,132
1,4,20240129,2024-01-29,79
1,7,20240129,2024-01-29,164
1,8,20240129,2024-01-29,120
1,10,20240129,2024-01-29,168
1,12,20240129,2024-01-29,170
1,13,20240129,2024-01-29,105
1,15,20240129,2024-01-29,118
1,17,20240129,2024-01-29,128
1,18,20240129,2024-01-29,162
1,23,20240129,2024-01-29,154
2,4,20240129,2024-01-29,67
2,7,20240129,2024-01-29,92
2,8,20240129,2024-01-29,53
2,10,20240129,2024-01-29,82
2,12,20240129,2024-01-29,68
2,13,20240129,2024-01-29,71
2,15,20240129,2024-01-29,69
2,17,20240129,2024-01-29,77
2,18,20240129,2024-01-29,67
2,23,20240129,2024-01-29,66
3,4,20240129,2024-01-29,87
3,7,20240129,2024-01-29,58
3,8,20240129,2024-01-29,68
3,10,20240129,2024-01-29,71
3,12,20240129,2024-01-29,116
3,13,20240129,2024-01-29,69
3,15,20240129,2024-01-29,98
3,17,20240129,2024-01-29,114
3,18,20240129,2024-01-29,94
3,23,20240129,2024-01-29,68
4,4,20240129,2024-01-29,71
4,7,20240129,2024-01-29,117
4,8,20240129,2024-01-29,144
4,10,20240129,2024-01-29,68
4,12,20240129,2024-01-29,74
4,13,20240129,2024-01-29,137
4,15,20240129,2024-01-29,110
4,17,20240129,2024-01-29,157
4,18,20240129,2024-01-29,96
4,23,20240129,2024-01-29,143
5,4,20240129,2024-01-29,51
