date,graminees_conc,bouleau_conc,aulne_conc,ambroisie_conc,armoise_conc,olivier_conc,autres_conc,source,annee
2024-06-07,35.75881848430645,0.7314953898217481,0.042467336642592626,2.526374222225489e-16,0.008414443644748283,0.29258810303051025,0.0,CAMS,2024
2024-06-08,33.64606051389239,0.9633108911262221,0.038455297311818196,2.3255800484889182e-14,0.016005407685395864,0.24260710988125955,0.0,CAMS,2024
2024-06-09,22.618620322724727,0.27658291825156134,0.007373724089070588,5.017536992650401e-14,0.020288370662372195,0.4098085356104378,0.0,CAMS,2024
2024-06-10,33.6682478804841,0.007668246823662223,0.0005682456513255089,9.29495162848268e-15,0.041779332110247355,0.01619790758576637,0.0,CAMS,2024
2024-06-11,22.964799294995313,0.41324899747880905,0.00039695076625474366,6.9807095e-27,0.025189540606625968,0.024154396401557778,0.0,CAMS,2024
2024-06-12,36.04378275394496,0.17003383156167928,0.00016268441017193474,1.3473995555594132e-16,0.03243098559465804,0.015409263336,0.0,CAMS,2024
2024-06-13,39.37358515221289,0.1754114017870689,0.00011341512722385593,3.183696e-28,0.048403234641452915,0.015352430581654666,0.0,CAMS,2024
2024-06-14,42.9421308007461,0.5430080852693975,0.004689869243742127,1.5928232000000002e-27,0.04613982541394908,0.14592892346895822,0.0,CAMS,2024
2024-06-15,6.700808694060461,0.16400035299022608,0.0020105778101484474,5.3739514553020915e-11,0.0153806423386697,0.046926093171346515,0.0,CAMS,2024
2024-06-16,17.772807906910984,0.03972842055692785,0.0015656166430486165,5.5470526489042294e-11,0.027401504968453626,0.06821819277805201,0.0,CAMS,2024
2024-06-17,12.943048865467205,0.34950066100480964,0.0035561512441728486,8.227709858404212e-11,0.03097441333424761,0.05957713716254371,0.0,CAMS,2024
2024-06-18,15.47584619510318,0.4192067061636511,0.004632098234440244,2.2783038045175115e-09,0.03727525608640659,0.072755316919624,0.0,CAMS,2024
2024-06-19,17.312766155841334,0.4295643941483498,0.0041558782117120194,9.629912622671584e-09,0.03614751811580575,0.16595981164764875,0.0,CAMS,2024
2024-06-20,13.791278816903038,0.31989408553555554,0.0007973511687012001,1.0056775311924796e-09,0.11918751175897012,0.059720639904152,0.0,CAMS,2024
2024-06-21,11.232531362767281,0.09785810281677607,0.0007730650672408371,1.1008852223455644e-09,0.1069658881606742,0.052611075016599854,0.0,CAMS,2024
2024-06-22,8.551814882342727,0.16387497105817084,0.0004040644370414342,1.088159104511086e-09,0.11516195424979853,0.017827546334586962,0.0,CAMS,2024
2024-06-23,8.53438666355556,0.1377421005056994,7.49504909675901e-05,1.6759353161856296e-10,0.10809895863818732,0.003653954403871852,0.0,CAMS,2024
2024-06-24,21.7039673148886,0.08928428413539029,0.00015174339070368032,1.1106749289385186e-10,0.26716241396510343,0.002729781575226963,0.0,CAMS,2024
2024-06-25,28.485544323520074,0.14593226939533674,0.0012862319296280118,2.8018179387034813e-09,0.4932652947651021,0.007086061868666963,0.0,CAMS,2024
2024-06-26,28.26675550297092,0.06056567834247126,0.0009290542203997465,2.85965907932189e-07,0.6690078695080688,0.014264270959748889,0.0,CAMS,2024
2024-06-27,21.764643143830593,0.08398406005036296,0.001225326788865368,4.877371188458972e-07,0.4999641854817951,0.017230898272255185,0.0,CAMS,2024
2024-06-28,17.388473963625245,0.37473447163072726,0.000919241254622235,5.356011870917784e-07,0.5874586108273449,0.01845193147247689,0.0,CAMS,2024
2024-06-29,20.4650547413627,0.7945396300234585,0.0004764303762888542,5.228962330462711e-07,1.0210676732576218,0.01198369229591863,0.0,CAMS,2024
2024-06-30,6.106725903006121,0.03880646725393426,0.00019372661244472522,9.895558737808747e-07,0.44153782066525754,0.0036027662577485186,0.0,CAMS,2024
2024-07-01,12.861410516994333,0.11502583411612297,0.00024443425875284264,9.521661612736979e-06,0.7988015037784085,0.005342390832667555,0.0,CAMS,2024
2024-07-02,15.014560937911561,0.02374163907675631,6.688694509322472e-05,8.441514188687229e-07,1.546581937711669,0.0012976803294003927,0.0,CAMS,2024
2024-07-03,9.385548919139659,0.04861308783484198,5.47351012685585e-05,3.401226084656289e-07,1.291373897192065,0.0012759919478214814,0.0,CAMS,2024
2024-07-04,9.28671572355036,0.015260301549968132,2.2188550183619853e-05,3.0641364779976295e-07,0.8310953109523671,0.002277768760494074,0.0,CAMS,2024
2024-07-05,14.515503672717918,0.041235879397664814,4.032113235441534e-05,1.536838587350145e-05,1.8215882900721068,0.002280021390564963,0.0,CAMS,2024
2024-07-06,11.883400676718237,0.04568280559903412,8.400532998683501e-05,3.485348668825309e-05,1.2402200654873954,0.005440005554632978,0.0,CAMS,2024
2024-07-07,12.12639086379324,0.0007554841330251815,3.947268289879036e-05,5.221851098433948e-06,1.9983420464165287,0.0017371939196184295,0.0,CAMS,2024
2024-07-08,14.545013891875534,0.008265573483858023,8.218055852453957e-06,5.720220663471235e-05,1.6209422062989527,0.00704614675395123,0.0,CAMS,2024
2024-07-09,17.65852971511219,0.061787592948493106,3.059936598956843e-05,0.00026708455222727,1.7576309790181854,0.01734613056154083,0.0,CAMS,2024
2024-07-10,8.311441490255095,0.09733826963518181,3.477027176281599e-06,0.00013518596645416544,0.7766615996909855,0.004677186548124206,0.0,CAMS,2024
2024-07-11,8.351543891711623,0.021809276116601765,0.0002201184273260847,0.00026575686553127276,0.8697760789733215,0.009879577634166074,0.0,CAMS,2024
2024-07-12,4.306511690305283,0.023158407369995592,7.669496451708169e-08,0.00022776196077270672,0.632084974989917,0.0039088861125841185,0.0,CAMS,2024
2024-07-13,4.707272568836637,0.00030371411538063263,1.3777560934578446e-08,5.7516157083472e-05,0.813105938222834,0.0012718528513945184,0.0,CAMS,2024
2024-07-14,12.292511452454074,0.01017256633328431,1.1467603444625186e-08,0.0006529662957097987,0.9610248684064712,0.004027233705377926,0.0,CAMS,2024
2024-07-15,13.567431765238222,0.03214515658902301,8.092679005708147e-09,0.0012132620411420584,1.3735087475150356,0.009843246913338,0.0,CAMS,2024
2024-07-16,4.0602663490692965,0.0009538036823468637,1.5842356843395755e-09,0.0005156946522013781,0.28196562038268935,0.0022059935076447408,0.0,CAMS,2024
2024-07-17,7.6598417947058,0.007117918674001052,3.785504707103629e-09,0.0008134421109767499,0.6352548655486194,0.004838414453963674,0.0,CAMS,2024
2024-07-18,11.588582056276046,0.007240586232313318,1.0834915062946445e-08,0.0016942102637836254,0.8764221722336445,0.002831134102744622,0.0,CAMS,2024
2024-07-19,13.404906528430947,0.0087519552268632,8.706737224125423e-09,0.0026523816930254097,1.4051031303770127,0.006225051335645888,0.0,CAMS,2024
2024-07-20,8.720617855015721,0.002488797789286326,5.906659241978601e-09,0.0020880475791885135,0.9471698683183701,0.0058701478709739996,0.0,CAMS,2024
2024-07-21,3.1783586548612472,0.009028758755481292,2.0533079142809217e-09,0.0013439991972800226,0.30316228974801607,0.002086701576812667,0.0,CAMS,2024
2024-07-22,3.4033009599068746,0.00035134569233662665,7.205723197364185e-09,0.0004656722109017822,0.7121770197144598,0.0003115923798662222,0.0,CAMS,2024
2024-07-23,5.592125184931765,0.0008395494246315704,4.656218894658813e-09,0.0019645562667071023,1.0812947565125846,0.0004027924690658519,0.0,CAMS,2024
2024-07-24,4.3379352468181445,0.002235984987293531,6.681137366762514e-09,0.002397131688812445,0.9342444995110515,0.0006246633196222223,0.0,CAMS,2024
2024-07-25,7.634041638694183,0.004263891651172924,1.4513608190447443e-08,0.002761218988497028,1.970860984758233,0.0009982376804333704,0.0,CAMS,2024
2024-07-26,6.772850571994194,0.009807795882250843,5.936570045696977e-09,0.009443578798978119,1.6701953982105273,0.0012446901587334813,0.0,CAMS,2024
2024-07-27,5.574146021448033,0.00304271672154376,6.985439202762881e-09,0.012621492813490051,1.798792084533014,0.0012908936513415853,0.0,CAMS,2024
2024-07-28,4.134723273969154,0.004976380098436147,1.081967316780234e-08,0.009007628414556778,1.302702707014405,0.0018503395794486298,0.0,CAMS,2024
2024-07-29,8.366855933642222,0.0019578024818007397,1.0377584050913334e-08,0.02042353013079529,2.654298634720393,0.0019789269478724817,0.0,CAMS,2024
2024-07-30,8.034327058620741,0.007276865631609067,5.589341345228223e-09,0.029368899774872236,2.689119862542259,0.0024218961968302446,0.0,CAMS,2024
2024-07-31,6.96073228847963,0.003112439734790653,7.086769174735963e-09,0.03266260006279807,2.4856113577522074,0.002494755392525141,0.0,CAMS,2024
2024-08-01,4.419824224538519,0.007795875054691,0.0001528757560461751,0.03567447055029333,1.709146627861763,0.006494023217787556,0.0,CAMS,2024
2024-08-02,3.0986092378353387,0.0009997479544586445,0.00011544839844517732,0.03089608230110017,0.9602697429737297,0.0034347757478186665,0.0,CAMS,2024
2024-08-03,2.6230461593883914,0.00034052577634540853,3.6758280685571112e-09,0.011570902536952919,0.9787968817625446,0.0002624638890393733,0.0,CAMS,2024
2024-08-04,3.800600454450653,0.0006790630124766213,5.0471577111909044e-09,0.019192356275532306,1.2773474576742392,0.00012450747829489628,0.0,CAMS,2024
2024-08-05,4.483357616126266,0.0010299285279119776,1.1372485510998592e-08,0.04146997040128277,1.497486155405578,0.00011375144509616296,0.0,CAMS,2024
2024-08-06,4.805662585096685,0.0011948089930306025,7.026789414986637e-09,0.058866162229670956,1.6188888137662703,0.0001770550056117378,0.0,CAMS,2024
2024-08-07,3.71366334455509,0.0003286751765322933,4.886206116814193e-09,0.10311655361441813,1.2040494149946073,0.0010332138532119703,0.0,CAMS,2024
2024-08-08,3.5798496044863164,6.228978291208313e-05,2.545607355244889e-09,0.08963780345873522,0.9910367880501726,0.0008644530545382911,0.0,CAMS,2024
2024-08-09,4.53365805153498,8.451968401756178e-05,1.6023889970005926e-09,0.14280121512687466,1.278359038240959,0.0005033472449543422,0.0,CAMS,2024
2024-08-10,3.4168568811099296,0.00017204340068711164,1.3436520022477705e-09,0.16798473941319814,0.9458535077085031,0.00031871502087499185,0.0,CAMS,2024
2024-08-11,4.571662026536022,0.0011838321878040049,6.5417339889749624e-09,0.3348138485289755,1.2490280222882777,0.0004522493159187037,0.0,CAMS,2024
2024-08-12,4.539240266136704,0.0008795795681723463,4.062059446865482e-09,0.28844859259225286,1.1540299717597406,0.0005228945939685452,0.0,CAMS,2024
2024-08-13,3.0375470268755054,0.0007514672962692654,3.88948664807754e-09,0.2908859798241356,0.8832301072690177,0.0006554714419533224,0.0,CAMS,2024
2024-08-14,1.659367799629697,0.00031796727885240726,1.8229791378071735e-09,0.13840012785501452,0.4433032176560447,0.0001771620278443822,0.0,CAMS,2024
2024-08-15,1.299289892975348,7.073263658388882e-05,1.1224074211527103e-08,0.071316202703936,0.3346874700761546,5.3386404648059255e-05,0.0,CAMS,2024
2024-08-16,2.3227368890880844,9.807913909442831e-05,5.554320624468245e-09,0.15087729860849955,0.522170698451377,6.273855890928593e-05,0.0,CAMS,2024
2024-08-17,1.6003658156560618,6.24147834860243e-05,2.696745977873688e-09,0.17527662455630993,0.38228288277458133,6.764221183968897e-05,0.0,CAMS,2024
2024-08-18,0.8065564689919705,3.513406815451852e-06,3.4890309338583406e-09,0.07887243639460267,0.161157672489863,1.0446477879844445e-05,0.0,CAMS,2024
2024-08-19,1.3579895264596473,7.016305594518519e-07,1.1524886588271902e-08,0.11197621174311727,0.24090366222404713,1.7101287564370368e-05,0.0,CAMS,2024
2024-08-20,1.8873825738836696,8.83382135866237e-05,1.5833965251997033e-08,0.26344840220835025,0.3651007662503371,0.00012146603746746666,0.0,CAMS,2024
2024-08-21,1.088144469275426,4.670680959618913e-05,3.4937308242032815e-09,0.36218837209795957,0.20753935522306932,6.452673368715565e-05,0.0,CAMS,2024
2024-08-22,2.127058381700391,0.0001214653314621163,7.584837813374853e-09,0.33706891170193715,0.2957869237584778,7.284150179062963e-05,0.0,CAMS,2024
2024-08-23,1.7126574719421044,0.00014037733048025128,1.0759881760058274e-09,0.5524673186214272,0.26650209326951246,0.00013348699568940749,0.0,CAMS,2024
2024-08-24,1.3388340691688043,0.0001274718412441919,2.5070925482537157e-09,0.5013521960830197,0.19497022227346436,0.00016863369282441214,0.0,CAMS,2024
2024-08-25,0.627817317516771,7.486513318023517e-05,3.1868085105942563e-09,0.14800446041369658,0.09724466392403003,0.00010991482486440918,0.0,CAMS,2024
2024-08-26,1.5199059829421186,4.710254665803705e-05,3.6284094103596845e-09,0.4127447887534641,0.18374704464461009,7.25104708646515e-05,0.0,CAMS,2024
2024-08-27,1.5052717195946197,0.00010218604042054013,6.1986639249215e-09,0.48550587628967395,0.17702838818041908,7.92026962545777e-05,0.0,CAMS,2024
2024-08-28,1.4392333685119927,0.0003023411420042038,6.462386472918518e-09,1.228907771176027,0.22080545810374738,5.5207640869281487e-05,0.0,CAMS,2024
2024-08-29,1.3098158420175283,0.00028888042557981183,0.00011462045123280931,0.7718310457374485,0.1972142875599226,0.00020877056518715751,0.0,CAMS,2024
2024-08-30,1.1291593685214083,0.00019482465311582451,1.073482410662838e-08,0.7904486716460851,0.14590086086458562,0.00022603797051837783,0.0,CAMS,2024
2024-08-31,0.9238757367763807,0.00016549555919089296,1.3983292815987185e-08,0.8368377415837598,0.1138027468581748,0.0002032814556375706,0.0,CAMS,2024
2024-09-01,0.8651533606065044,0.00011380083680488298,1.4701918138494526e-08,0.899398468565517,0.11838700846219408,0.00031770289244689037,0.0,CAMS,2024
2024-09-02,0.4360558000262582,6.824900334450118e-05,4.8265269813925925e-09,0.8541272086275162,0.09027876029432147,0.00013060855950595098,0.0,CAMS,2024
2024-09-03,0.4354462309452506,2.6152883039432513e-05,4.119700674772037e-09,0.5193927276272596,0.07643059965017661,5.237322784821414e-05,0.0,CAMS,2024
2024-09-04,0.22906447134535282,1.8535399624303787e-05,7.641512470525629e-09,0.24993801786607586,0.06345945254789936,2.8689604176335388e-05,0.0,CAMS,2024
2024-09-05,0.15756304964638443,1.0485990781862482e-06,9.495391078866438e-09,0.03101302761661685,0.048513781211033453,7.75152528812236e-06,0.0,CAMS,2024
2024-09-06,0.21384090634712105,1.579251169367323e-06,1.0286774340896619e-08,0.46225841969964043,0.10525691388821738,9.39716052962186e-07,0.0,CAMS,2024
2024-09-07,0.3041669144438378,3.654504041998166e-06,7.0883927350176e-09,0.3482251090472142,0.17037119820442712,3.0920440667856946e-07,0.0,CAMS,2024
2024-09-08,0.2712083819602363,1.1974425044123439e-06,2.998215844622222e-09,0.13023206523946831,0.16606455151502655,1.0645017567749104e-05,0.0,CAMS,2024
2024-09-09,0.12211330455767484,2.6551644445018185e-06,3.1493062968090154e-09,0.21017028347403524,0.15154298924065618,5.305308048490622e-06,0.0,CAMS,2024
2024-09-10,0.191825773744577,1.059282111709414e-06,7.955853920764048e-09,0.07202102212011725,0.27319918065173143,4.635459241353037e-06,0.0,CAMS,2024
2024-09-11,0.22633801420238675,7.114143707523939e-06,3.4554501498136256e-09,0.30044543438137455,0.4734008556752346,2.310994262354494e-05,0.0,CAMS,2024
2024-09-12,0.14233247841403407,4.923138375319867e-07,4.442845942245319e-09,0.04963286664233082,0.3783305319805241,2.0795448542561436e-06,0.0,CAMS,2024
2024-09-13,0.20204269324647167,1.3348067639355703e-08,8.792394914593475e-09,0.09860515425688611,0.5040957333167153,1.790849078890923e-05,0.0,CAMS,2024
2024-09-14,0.3094512961745037,5.490394509018518e-10,2.173567351531111e-08,0.06013417350013793,0.7056736255635184,2.3429383148749184e-05,0.0,CAMS,2024
2024-09-15,0.376145757429437,6.939708437587237e-07,2.150193386674815e-08,0.1093276796962369,1.1937191886502223,7.3539222937783025e-06,0.0,CAMS,2024
2024-09-16,0.2818309263724155,1.0735129816400214e-06,1.754756151368148e-08,0.18403038805195762,1.048822370592354,1.3767437497631148e-05,0.0,CAMS,2024
2024-09-17,0.1969649295987474,2.882295627697541e-06,2.7385740251251854e-08,0.13105469944844866,0.6577361369234443,0.00010696566746488775,0.0,CAMS,2024
2024-09-18,0.17405308872057998,5.775812972009144e-07,3.220093130022963e-08,1.3552738454537292,0.6199545153491925,2.136334146311521e-05,0.0,CAMS,2024
2024-09-19,0.22141686880868147,2.731431199300068e-07,1.6910231523214814e-08,0.8836419562545926,0.8909892944716148,4.456247173525262e-05,0.0,CAMS,2024
2024-09-20,0.1963553475222963,2.6730645836147903e-07,1.5913973952392594e-08,0.5180055878887333,0.8897410474208889,8.262385455798759e-05,0.0,CAMS,2024
2024-09-21,0.11026502803779407,1.1170770097944714e-07,8.848741375977777e-09,0.4802666535898459,0.6040203200601941,4.462323453397182e-05,0.0,CAMS,2024
2024-09-22,0.0723057762155306,2.4372430974628656e-07,5.840339770346704e-09,0.2317977990322457,0.4760355587976071,1.234227815131312e-05,0.0,CAMS,2024
2024-09-23,0.02523096613201514,4.5061550642062434e-08,3.806990954305498e-09,0.04796710605073826,0.16115381708091148,7.911445267879294e-06,0.0,CAMS,2024
2024-09-24,0.04272037760398772,2.036341093993422e-08,4.0594942980946545e-09,0.028490819646310415,0.17465206582839324,4.8914623854165165e-06,0.0,CAMS,2024
2024-09-25,0.034285879860346355,7.194685457203961e-06,2.6798729355567193e-05,0.035232022865065625,0.21910489397903823,1.6353241567472068e-05,0.0,CAMS,2024
2024-09-26,0.0475069014219295,3.2281686986869955e-10,1.0915166111403946e-09,0.0050698996195202815,0.07306901494887397,2.6994074553096296e-08,0.0,CAMS,2024
2024-09-27,0.03015284824690491,1.8149679629515974e-10,7.518603941245221e-09,0.0005494092276666563,0.105281368975177,8.512608363964706e-07,0.0,CAMS,2024
2024-09-28,0.06283984549269135,9.536766948243225e-11,7.706532408832637e-09,0.001630830992016117,0.1275541042379486,4.030936403860286e-06,0.0,CAMS,2024
2024-09-29,0.10389331052573096,8.764174313320767e-11,1.7099558543733334e-08,0.0018972827775654616,0.19572086952261586,3.4063200675805928e-06,0.0,CAMS,2024
2024-09-30,0.13521385551954815,1.88554172408964e-09,3.8708656379285486e-09,0.006668900064665748,0.24265379922476724,5.819211135982563e-05,0.0,CAMS,2024
2024-10-01,0.036145650719230475,7.136569160152815e-11,2.86648248372284e-09,0.002857359758241687,0.09297359361591531,5.611676029089377e-06,0.0,CAMS,2024
2024-10-02,0.012682031954688193,1.5390112279296123e-10,6.5755987537251474e-09,0.0005783396946716026,0.025461309553198724,1.8410388217603852e-06,0.0,CAMS,2024
2024-10-03,0.03164905550450444,4.8025525499385295e-11,4.941837796092219e-08,0.0009975409148219132,0.06234505173209083,7.157555904695703e-05,0.0,CAMS,2024
2024-10-04,0.03688739941277111,4.291269683196554e-10,4.147219957311112e-08,0.00033698174100354507,0.07566096152191133,5.430921358518519e-09,0.0,CAMS,2024
2024-10-05,0.049280345334730816,8.594086086604946e-10,2.1891906648246744e-08,0.0015146514468361212,0.07614804052905037,2.1025131805718784e-05,0.0,CAMS,2024
2024-10-06,0.05119260966386338,7.303704739418424e-10,3.1982652672525603e-09,0.0005722261744744884,0.08184155740721186,8.949356652665631e-07,0.0,CAMS,2024
2024-10-07,0.009187327421022774,3.259727279942586e-12,1.4612196171505491e-09,9.578017610589683e-05,0.02363585562813876,9.798115663614662e-06,0.0,CAMS,2024
2024-10-08,0.007069592773796545,2.6444649079107305e-11,1.5437406062204984e-09,6.689949161392423e-06,0.009700937497371595,2.1797519036013925e-06,0.0,CAMS,2024
2024-10-09,0.031911712938287914,6.51861699118823e-12,2.30922745485075e-09,2.0184388526422224e-07,0.023963276369332893,1.5021149585904443e-06,0.0,CAMS,2024
2024-10-10,0.006751883060660528,8.704502338812479e-07,7.887381831103998e-06,1.7148087666672335e-05,0.01098462045272672,4.913132258161672e-05,0.0,CAMS,2024
2024-10-11,0.026179991306080272,1.3666670238295216e-10,1.819819388440785e-08,9.36103363231111e-09,0.01812362237871985,9.733722342307022e-06,0.0,CAMS,2024
2024-10-12,0.048474940127285926,1.3014818478550725e-10,1.2876578499502222e-08,1.8951269189224442e-07,0.035898459593757516,1.958457934498459e-05,0.0,CAMS,2024
2024-10-13,0.0060366411829998155,1.3770370714128307e-10,4.231947150842987e-09,7.970741527703704e-09,0.00822596343790156,4.31578332790963e-08,0.0,CAMS,2024
2024-10-14,0.022435831010192142,8.11893711117037e-09,1.5717533551992594e-08,2.532071879157111e-07,0.01071321998384623,2.2206476686644442e-05,0.0,CAMS,2024
2024-10-15,0.0076509002759041125,2.224742370303704e-09,6.6473850679709846e-09,2.204008538973541e-06,0.0074930263551353645,1.1740056787849972e-05,0.0,CAMS,2024
2024-10-16,0.009342588531102742,2.4285649349400475e-05,2.9002273654524713e-09,1.3178462210866481e-05,0.007299338420512518,9.476886416774437e-05,0.0,CAMS,2024
2024-10-17,0.003285371655691299,2.8194970239644e-06,2.0645209144925895e-09,1.22291469894386e-06,0.004480279023977585,1.1720551456693763e-05,0.0,CAMS,2024
2024-10-18,0.002626793440286909,4.4251055584148144e-08,5.00079983204273e-09,3.101491948303022e-07,0.004024922135892726,2.4287795275396737e-07,0.0,CAMS,2024
2024-10-19,0.002829344145145929,3.171837437037037e-11,7.889454771051036e-09,1.5473092845621778e-07,0.005767669412962992,1.0064649352088444e-06,0.0,CAMS,2024
2024-10-20,0.00731271896337841,3.446087600784444e-07,5.609205771707825e-09,3.1623040833232594e-08,0.009272447369864777,2.382434055061123e-05,0.0,CAMS,2024
2024-10-21,0.01021096881917817,4.686776937891852e-08,4.952109986101914e-09,2.6284243750673333e-06,0.01142335788692889,1.8172732379608e-05,0.0,CAMS,2024
2024-10-22,0.005269753544615849,1.3512397778444445e-09,4.9036844638436814e-09,4.103913661680981e-06,0.007019643517091941,1.3111112484561672e-05,0.0,CAMS,2024
2024-10-23,0.0024809613299531393,1.167143902e-10,1.8482297326825884e-08,9.658727108335393e-07,0.005906651672228629,3.4220933764713335e-06,0.0,CAMS,2024
2024-10-24,0.004709832259353834,1.2760332813053186e-06,1.395462141696e-08,6.431858022111578e-07,0.015075663171055792,2.899637588151807e-06,0.0,CAMS,2024
2024-10-25,0.006404964034525915,3.898606963777852e-07,2.9716152198215605e-09,8.353966248908075e-08,0.024467498532290688,8.837868855792667e-06,0.0,CAMS,2024
2024-10-26,0.001729582579877029,3.6112874767777777e-09,6.7767670331560354e-09,6.370666913985185e-10,0.005546162073361667,5.104643804837007e-06,0.0,CAMS,2024
2024-10-27,0.0011228526191394926,1.6639687597777776e-10,6.859199390686348e-09,7.06314171195131e-10,0.0042925058959227035,5.252593591220222e-07,0.0,CAMS,2024
2024-10-28,0.0030628354863613174,9.792627845925926e-11,1.8716871291319615e-08,1.0066281647783578e-09,0.013930863904496297,8.931960113197334e-07,0.0,CAMS,2024
2024-10-29,0.0027528169730312415,1.1445038482766592e-06,7.850153966715214e-09,1.0163489493321763e-09,0.008358672332832134,1.977284613712237e-06,0.0,CAMS,2024
2024-10-30,0.0036826823088546325,3.993572324431934e-06,5.960892144644509e-09,9.897979004919262e-10,0.005681395221046148,5.128107138029363e-06,0.0,CAMS,2024
2024-10-31,0.004800246734315388,4.520993198911733e-06,7.353628188488889e-09,8.96723839319248e-10,0.004767563432163148,2.0388341850805247e-05,0.0,CAMS,2024
2024-11-01,0.007992519412581197,2.5360663754033332e-06,5.564298014543155e-09,1.1055908674347376e-09,0.011904200510993593,1.4283692079448194e-05,0.0,CAMS,2024
2024-11-02,0.013309222054765008,1.411214332506006e-06,2.8024396660475995e-05,2.3158524466449452e-07,0.01916596960467905,8.551426478786264e-05,0.0,CAMS,2024
2024-11-03,0.00731128139537042,5.291923633970704e-06,1.2240520207513334e-08,8.443093640385851e-10,0.004690898748177888,5.668217584417043e-05,0.0,CAMS,2024
2024-11-04,0.006452828589464567,3.2095654557764665e-06,1.1359315032585186e-08,9.896913211263038e-10,0.009848984473051985,4.6491328907876716e-05,0.0,CAMS,2024
2024-11-05,0.004400765632700424,3.0044893616494075e-06,5.504418105607407e-09,1.0117025153700259e-09,0.01584256942894591,2.648214738403619e-05,0.0,CAMS,2024
2024-11-06,0.005059736137619345,6.091448570967222e-07,1.4459436422843388e-05,7.720131128012409e-08,0.01595518380507715,4.627052935513286e-05,0.0,CAMS,2024
2024-11-07,0.002976007583618976,1.9247528132814074e-07,2.3016580727555557e-09,1.1479310885982222e-09,0.0070429270801647854,2.3611800526723067e-05,0.0,CAMS,2024
2024-11-08,0.0061107203345912645,1.811209977086741e-07,6.651614902377777e-09,1.0445917848222701e-09,0.012724298835657184,3.370574886654319e-05,0.0,CAMS,2024
2024-11-09,0.0033844016234119037,4.4869255025e-08,8.024827064607407e-09,1.0983577762635554e-09,0.008998582073214245,6.619736844796696e-06,0.0,CAMS,2024
2024-11-10,0.002552375193684428,2.1239116271703706e-09,4.346313916920521e-09,8.841253025812633e-10,0.002552194047371308,1.0411996188517867e-05,0.0,CAMS,2024
2024-11-11,0.0033225558402352764,1.1672482370370371e-11,2.2587069627302712e-08,9.61508263681749e-10,0.0021879184159343777,5.852144180856074e-06,0.0,CAMS,2024
2024-11-12,0.003378609060423994,2.0127984e-28,2.9203007802733775e-08,3.0803191567286606e-10,0.0007676889638264238,2.2224168243578373e-06,0.0,CAMS,2024
2024-11-13,0.006137073403013463,4.394883631837037e-07,4.3409701522829376e-06,3.851674392590717e-10,0.0019626046703540667,9.713430370889015e-06,0.0,CAMS,2024
2024-11-14,0.0025934423524812274,1.313589147448889e-09,2.5502049548429626e-09,7.37317330652278e-11,0.0006736672724069214,9.232724132832594e-08,0.0,CAMS,2024
2024-11-15,0.00286189629543008,2.0789995857407406e-10,6.565923882186667e-09,3.144200265390076e-11,0.001232748136279012,9.272830509999259e-09,0.0,CAMS,2024
2024-11-16,0.0026304520116389547,1.8518520000000004e-12,5.403576399941808e-09,4.4023276632811455e-11,0.0036449202788086596,1.1785153210292294e-06,0.0,CAMS,2024
2024-11-17,0.0018137843162336666,4.467238223555556e-11,2.887548660666667e-09,1.1848038619870328e-10,0.003064758938102258,2.5103069324371263e-06,0.0,CAMS,2024
2024-11-18,0.001758328110947827,9.485185185185186e-11,4.718049611381631e-09,1.4602201672258053e-11,0.0006166581042450741,6.284506055077778e-07,0.0,CAMS,2024
2024-11-19,0.0012369072286428533,1.7837037037037037e-10,2.08070632216646e-09,2.3213664103686962e-12,0.00046872368573628296,4.7633030150720736e-07,0.0,CAMS,2024
2024-11-20,0.0009770628251520833,4.163046321226148e-20,6.882534908366668e-10,1.6405444561351114e-18,5.6220995166307034e-05,7.754839239703705e-11,0.0,CAMS,2024
2024-11-21,0.004207781806350882,0.0,9.428504036587562e-10,9.419307474962963e-20,1.0012494190163702e-05,4.207965170148148e-11,0.0,CAMS,2024
2024-11-22,0.0011190297477293976,0.0,8.462450386444478e-10,5.790543141711111e-20,4.947740059295259e-05,5.1929596742222224e-11,0.0,CAMS,2024
2024-11-23,0.004407943065317262,0.0,9.736386562264457e-10,9.479239799333333e-21,2.935331842426963e-05,5.119464046148148e-11,0.0,CAMS,2024
2024-11-24,0.0034983232548234707,0.0,9.899651731088889e-10,8.434691324888889e-21,0.00040221790907005406,1.7010554657703705e-10,0.0,CAMS,2024
2024-11-25,0.001599793980823141,0.0,8.995939453807563e-10,1.834108663288889e-21,0.00012031751213225333,7.555555555555555e-11,0.0,CAMS,2024
2024-11-26,0.00019789171641832905,3.2137998629629626e-21,6.811343874802856e-10,3.413229022962963e-22,1.4841569806924074e-05,7.225395997555557e-11,0.0,CAMS,2024
2024-11-27,0.0012232555411724718,0.0,9.469098779412594e-10,1.8255756029333333e-21,5.5872245911265183e-05,3.0814814814814813e-11,0.0,CAMS,2024
2024-11-28,0.0017029056374079125,1.2425412563703703e-20,9.309612946140741e-10,2.5639373572592593e-21,3.227719555644296e-05,9.98916661051852e-11,0.0,CAMS,2024
2024-11-29,0.0016555837650973901,1.5852302014814815e-20,9.903602767003704e-10,2.621159135525926e-21,1.6500084570080002e-05,3.142057430192593e-12,0.0,CAMS,2024
