time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,region,aasqa,source
2026-01-18 22:00:00,8.7,1.9,4.464584,0.0,13.403656,Hauts-de-France,0,Open-Meteo
2026-01-19 22:00:00,5.55,2.4,4.1458335,0.0,19.89631,Hauts-de-France,0,Open-Meteo
2026-01-20 22:00:00,9.75,4.6,7.208334,1.1,23.464296,Hauts-de-France,0,Open-Meteo
2026-01-21 22:00:00,8.95,4.3,6.6895833,0.2,19.152882,Hauts-de-France,0,Open-Meteo
2026-01-22 22:00:00,8.0,4.85,6.4,0.3,20.66867,Hauts-de-France,0,Open-Meteo
2026-01-23 22:00:00,8.6,2.3,4.9229164,0.0,16.778666,Hauts-de-France,0,Open-Meteo
2026-01-24 22:00:00,4.95,0.95,3.1583335,0.7,15.1884165,Hauts-de-France,0,Open-Meteo
2026-01-25 22:00:00,4.05,1.9,2.7229166,0.0,11.841756,Hauts-de-France,0,Open-Meteo
2026-01-26 22:00:00,6.9,3.7,4.960417,13.499999,23.940676,Hauts-de-France,0,Open-Meteo
2026-01-27 22:00:00,6.15,1.05,3.7895832,0.0,10.8015,Hauts-de-France,0,Open-Meteo
2026-01-28 22:00:00,5.55,3.35,4.135417,0.0,13.54911,Hauts-de-France,0,Open-Meteo
2026-01-29 22:00:00,7.8,2.3,5.010417,2.3000002,21.893505,Hauts-de-France,0,Open-Meteo
2026-01-30 22:00:00,9.95,4.25,6.789583,1.9000001,21.286474,Hauts-de-France,0,Open-Meteo
2026-01-31 22:00:00,8.55,3.7,6.102083,0.6,16.23596,Hauts-de-France,0,Open-Meteo
2026-02-01 22:00:00,8.8,3.25,5.910417,0.4,16.778666,Hauts-de-France,0,Open-Meteo
2026-02-02 22:00:00,8.2,3.75,5.7875,3.6999996,18.448023,Hauts-de-France,0,Open-Meteo
2026-02-03 22:00:00,10.9,3.6,6.950001,0.0,19.3104,Hauts-de-France,0,Open-Meteo
2026-02-04 22:00:00,9.3,4.6,6.8937497,1.5000001,23.415224,Hauts-de-France,0,Open-Meteo
2026-02-05 22:00:00,12.0,6.45,8.697917,5.2999997,16.645864,Hauts-de-France,0,Open-Meteo
2026-02-06 22:00:00,12.1,5.55,8.377083,0.1,23.623928,Hauts-de-France,0,Open-Meteo
2026-02-07 22:00:00,12.2,5.25,7.74375,0.0,13.719023,Hauts-de-France,0,Open-Meteo
2026-02-08 22:00:00,8.05,3.55,5.691667,0.0,17.063011,Hauts-de-France,0,Open-Meteo
2026-02-09 22:00:00,11.9,6.25,8.70625,6.3,19.175703,Hauts-de-France,0,Open-Meteo
2026-02-10 22:00:00,12.05,8.6,10.375001,16.900002,29.522196,Hauts-de-France,0,Open-Meteo
2026-02-11 22:00:00,11.45,7.85,9.358334,11.800001,22.546032,Hauts-de-France,0,Open-Meteo
2026-02-12 22:00:00,9.7,5.3,7.4624996,2.6999998,21.288757,Hauts-de-France,0,Open-Meteo
2026-02-13 22:00:00,4.55,-0.8,1.9208332,0.0,22.396803,Hauts-de-France,0,Open-Meteo
2026-02-14 22:00:00,3.9,-1.95,0.4395833,6.7999997,25.715443,Hauts-de-France,0,Open-Meteo
2026-02-15 22:00:00,9.05,4.1,6.066666,9.900001,25.216064,Hauts-de-France,0,Open-Meteo
2026-02-16 22:00:00,6.3,1.65,4.4000006,0.0,24.874542,Hauts-de-France,0,Open-Meteo
2026-02-17 22:00:00,7.55,0.3,3.4375,4.1,23.866804,Hauts-de-France,0,Open-Meteo
2026-02-18 22:00:00,8.6,4.45,6.504166,8.200001,17.58481,Hauts-de-France,0,Open-Meteo
2026-02-19 22:00:00,10.8,4.9,7.4645844,1.8,26.09255,Hauts-de-France,0,Open-Meteo
2026-02-20 22:00:00,12.1,8.7,10.529166,5.7999997,26.371687,Hauts-de-France,0,Open-Meteo
2026-02-21 22:00:00,12.05,10.5,11.404167,11.0,24.703976,Hauts-de-France,0,Open-Meteo
2026-02-22 22:00:00,11.45,8.2,9.779168,4.6,28.656204,Hauts-de-France,0,Open-Meteo
2026-02-23 22:00:00,14.65,10.5,11.983334,0.5,21.219397,Hauts-de-France,0,Open-Meteo
2026-02-24 22:00:00,17.75,7.9,12.074998,0.0,14.118243,Hauts-de-France,0,Open-Meteo
2026-02-25 22:00:00,17.1,7.35,12.043751,0.0,19.222954,Hauts-de-France,0,Open-Meteo
2026-02-26 22:00:00,13.3,9.15,11.156251,3.7,24.091774,Hauts-de-France,0,Open-Meteo
2026-02-27 22:00:00,11.6,5.85,9.304166,3.8,30.926493,Hauts-de-France,0,Open-Meteo
2026-02-28 22:00:00,11.6,4.1,7.5833325,0.0,23.766136,Hauts-de-France,0,Open-Meteo
2026-03-01 22:00:00,15.9,5.45,9.722917,0.0,14.944336,Hauts-de-France,0,Open-Meteo
2026-03-02 22:00:00,16.7,4.9,10.206249,0.0,10.950452,Hauts-de-France,0,Open-Meteo
2026-03-03 22:00:00,17.3,3.45,9.956249,0.0,12.632101,Hauts-de-France,0,Open-Meteo
2026-03-04 22:00:00,17.3,6.05,10.914584,0.0,11.782784,Hauts-de-France,0,Open-Meteo
2026-03-05 22:00:00,16.15,7.25,11.291667,0.1,9.499158,Hauts-de-France,0,Open-Meteo
2026-03-06 22:00:00,13.9,7.05,9.683333,0.0,11.465024,Hauts-de-France,0,Open-Meteo
2026-03-07 22:00:00,13.9,5.75,9.13125,0.0,8.694204,Hauts-de-France,0,Open-Meteo
2026-03-08 22:00:00,17.95,4.6,10.470834,0.0,14.009968,Hauts-de-France,0,Open-Meteo
2026-03-09 22:00:00,14.35,7.95,10.277083,9.2,13.799087,Hauts-de-France,0,Open-Meteo
2026-03-10 22:00:00,12.75,7.6,9.974999,4.9999995,25.40743,Hauts-de-France,0,Open-Meteo
2026-03-11 22:00:00,12.7,4.7,8.549999,0.0,30.027645,Hauts-de-France,0,Open-Meteo
2026-03-12 22:00:00,10.85,5.1,8.341667,11.7,29.260937,Hauts-de-France,0,Open-Meteo
2026-03-13 22:00:00,9.0,3.35,5.508333,8.6,16.813387,Hauts-de-France,0,Open-Meteo
2026-03-14 22:00:00,12.1,-0.1,6.1645827,0.4,24.826954,Hauts-de-France,0,Open-Meteo
2026-03-15 22:00:00,12.0,6.15,8.677083,0.3,23.881056,Hauts-de-France,0,Open-Meteo
2026-03-16 22:00:00,15.45,6.75,10.893749,0.0,15.956163,Hauts-de-France,0,Open-Meteo
2026-03-17 22:00:00,15.05,7.25,10.662501,0.0,16.58346,Hauts-de-France,0,Open-Meteo
2026-03-18 22:00:00,16.0,5.0,10.022917,0.0,15.215058,Hauts-de-France,0,Open-Meteo
2026-03-19 22:00:00,14.05,4.0,9.127084,0.0,11.855429,Hauts-de-France,0,Open-Meteo
2026-03-20 22:00:00,13.25,3.35,8.28125,0.0,12.606426,Hauts-de-France,0,Open-Meteo
2026-03-21 22:00:00,13.7,2.4,8.052083,0.0,13.523978,Hauts-de-France,0,Open-Meteo
2026-03-22 22:00:00,14.5,3.15,9.004168,0.0,10.1887,Hauts-de-France,0,Open-Meteo
2026-03-23 22:00:00,16.2,6.15,10.752083,0.0,23.415224,Hauts-de-France,0,Open-Meteo
2026-03-24 22:00:00,11.25,4.9,8.029168,8.6,29.884878,Hauts-de-France,0,Open-Meteo
2026-03-25 22:00:00,7.3,1.6,4.25625,7.599999,21.591747,Hauts-de-France,0,Open-Meteo
2026-03-26 22:00:00,9.7,-0.15,5.122917,0.90000004,17.363237,Hauts-de-France,0,Open-Meteo
2026-03-27 22:00:00,9.65,4.5,7.5249996,4.3999996,20.605871,Hauts-de-France,0,Open-Meteo
2026-03-28 22:00:00,10.55,2.3,6.495833,0.4,23.315384,Hauts-de-France,0,Open-Meteo
2026-03-29 22:00:00,11.1,6.5,8.600001,3.1000001,29.546877,Hauts-de-France,0,Open-Meteo
2026-03-30 22:00:00,10.5,5.1,7.9750004,0.1,12.346741,Hauts-de-France,0,Open-Meteo
2026-03-31 22:00:00,12.8,6.75,9.827085,0.0,8.39657,Hauts-de-France,0,Open-Meteo
2026-04-01 22:00:00,9.8,5.8,8.558333,2.8999996,17.046865,Hauts-de-France,0,Open-Meteo
2026-04-02 22:00:00,12.05,2.5,7.8187504,0.2,23.588242,Hauts-de-France,0,Open-Meteo
2026-04-03 22:00:00,16.6,10.75,13.214584,0.6,24.059475,Hauts-de-France,0,Open-Meteo
2026-04-04 22:00:00,14.35,7.4,11.3875,0.3,26.241135,Hauts-de-France,0,Open-Meteo
2026-04-05 22:00:00,14.05,2.95,8.7375,0.0,12.304682,Hauts-de-France,0,Open-Meteo
2026-04-06 22:00:00,18.8,4.75,11.679166,0.0,14.417988,Hauts-de-France,0,Open-Meteo
2026-04-07 22:00:00,21.85,7.3,14.283334,0.0,11.525623,Hauts-de-France,0,Open-Meteo
2026-04-08 22:00:00,23.0,8.65,15.200002,0.1,20.865253,Hauts-de-France,0,Open-Meteo
2026-04-09 22:00:00,13.15,7.5,10.3,0.0,18.11841,Hauts-de-France,0,Open-Meteo
2026-04-10 22:00:00,16.85,6.8,10.325,0.8,23.877665,Hauts-de-France,0,Open-Meteo
2026-04-11 22:00:00,13.8,5.0,8.9875,0.1,16.341383,Hauts-de-France,0,Open-Meteo
2026-04-12 22:00:00,11.85,4.65,8.172917,1.4,12.730467,Hauts-de-France,0,Open-Meteo
2026-04-13 22:00:00,15.35,1.9,9.08125,0.0,10.1887,Hauts-de-France,0,Open-Meteo
2026-04-14 22:00:00,18.0,6.75,12.189584,0.5,20.793701,Hauts-de-France,0,Open-Meteo
2026-04-15 22:00:00,16.3,8.85,12.845834,0.2,14.178927,Hauts-de-France,0,Open-Meteo
2026-04-16 22:00:00,19.0,7.9,13.5,0.1,13.513193,Hauts-de-France,0,Open-Meteo
2026-04-17 22:00:00,15.7,10.9,13.079166,3.8000002,11.749741,Hauts-de-France,0,Open-Meteo
2026-04-18 22:00:00,14.35,5.95,10.20625,0.2,15.629971,Hauts-de-France,0,Open-Meteo
2026-04-19 22:00:00,13.1,4.65,8.733335,0.1,14.628807,Hauts-de-France,0,Open-Meteo
2026-04-20 22:00:00,14.3,4.0,9.139584,0.1,18.553974,Hauts-de-France,0,Open-Meteo
2026-04-21 22:00:00,16.45,4.8,11.045833,0.0,21.231607,Hauts-de-France,0,Open-Meteo
2026-04-22 22:00:00,19.6,5.45,12.7625,0.0,14.77755,Hauts-de-France,0,Open-Meteo
2026-04-23 22:00:00,19.95,4.3,12.033334,0.0,14.288191,Hauts-de-France,0,Open-Meteo
2026-04-24 22:00:00,19.65,4.25,11.9416685,0.0,10.081606,Hauts-de-France,0,Open-Meteo
2026-04-25 22:00:00,19.35,4.25,12.318749,0.0,10.44,Hauts-de-France,0,Open-Meteo
2026-04-26 22:00:00,20.15,7.1,13.70625,0.0,13.849476,Hauts-de-France,0,Open-Meteo
2026-04-27 22:00:00,20.25,9.15,14.681249,0.3,21.816416,Hauts-de-France,0,Open-Meteo
2026-04-28 22:00:00,21.0,10.0,15.533332,0.0,25.282152,Hauts-de-France,0,Open-Meteo
2026-04-29 22:00:00,22.15,9.15,15.831252,0.0,21.410923,Hauts-de-France,0,Open-Meteo
2026-04-30 22:00:00,24.6,9.2,17.143751,0.0,13.379461,Hauts-de-France,0,Open-Meteo
2026-05-01 22:00:00,24.2,12.75,17.887499,4.3,13.948548,Hauts-de-France,0,Open-Meteo
2026-05-02 22:00:00,19.5,12.85,15.691667,10.200001,16.78156,Hauts-de-France,0,Open-Meteo
2026-05-03 22:00:00,18.5,11.65,14.347916,0.90000004,10.464798,Hauts-de-France,0,Open-Meteo
2026-05-04 22:00:00,14.95,10.35,12.581249,0.2,15.938896,Hauts-de-France,0,Open-Meteo
2026-05-05 22:00:00,13.9,8.5,11.120833,0.3,19.263363,Hauts-de-France,0,Open-Meteo
2026-05-06 22:00:00,14.6,6.2,11.085416,0.4,10.560341,Hauts-de-France,0,Open-Meteo
2026-05-07 22:00:00,17.95,9.45,13.841666,0.1,10.449306,Hauts-de-France,0,Open-Meteo
2026-05-08 22:00:00,21.15,8.9,15.454166,0.0,15.215058,Hauts-de-France,0,Open-Meteo
2026-05-09 22:00:00,18.15,10.0,13.456249,4.8,21.152872,Hauts-de-France,0,Open-Meteo
2026-05-10 22:00:00,12.45,6.4,9.256249,10.3,20.499462,Hauts-de-France,0,Open-Meteo
2026-05-11 22:00:00,13.15,3.85,9.01875,0.1,17.48596,Hauts-de-France,0,Open-Meteo
2026-05-12 22:00:00,12.35,8.05,10.275002,9.400001,25.986166,Hauts-de-France,0,Open-Meteo
2026-05-13 22:00:00,12.15,5.7,8.372916,4.4,16.404707,Hauts-de-France,0,Open-Meteo
2026-05-14 22:00:00,11.45,3.85,8.085417,2.9000003,17.10284,Hauts-de-France,0,Open-Meteo
2026-05-15 22:00:00,14.1,4.8,9.612499,1.3000001,16.923828,Hauts-de-France,0,Open-Meteo
2026-05-16 22:00:00,15.0,9.45,11.556251,10.3,15.629971,Hauts-de-France,0,Open-Meteo
2026-05-17 22:00:00,14.55,7.6,11.139584,2.2000003,15.926694,Hauts-de-France,0,Open-Meteo
2026-05-18 22:00:00,16.45,8.7,12.683333,4.3,25.891233,Hauts-de-France,0,Open-Meteo
2026-05-19 22:00:00,17.9,11.8,14.431251,1.5,24.823036,Hauts-de-France,0,Open-Meteo
2026-05-20 22:00:00,21.4,9.8,15.927083,0.0,13.040997,Hauts-de-France,0,Open-Meteo
2026-05-21 22:00:00,25.55,11.25,19.031248,0.0,9.801326,Hauts-de-France,0,Open-Meteo
2026-05-22 22:00:00,28.8,14.9,22.397919,0.0,10.261578,Hauts-de-France,0,Open-Meteo
2026-05-23 22:00:00,29.4,14.9,22.772913,0.0,10.105681,Hauts-de-France,0,Open-Meteo
2026-05-24 22:00:00,30.1,17.25,24.164587,0.0,12.320471,Hauts-de-France,0,Open-Meteo
2026-05-25 22:00:00,30.45,15.7,24.233332,0.0,10.656547,Hauts-de-France,0,Open-Meteo
2026-05-26 22:00:00,29.7,17.0,24.03125,0.1,13.277364,Hauts-de-France,0,Open-Meteo
2026-05-27 22:00:00,29.85,16.85,23.766668,0.0,15.531195,Hauts-de-France,0,Open-Meteo
2026-05-28 22:00:00,31.0,20.0,24.106253,1.3000001,18.463821,Hauts-de-France,0,Open-Meteo
2026-05-29 22:00:00,27.05,17.7,21.372915,8.599999,12.168319,Hauts-de-France,0,Open-Meteo
2026-05-30 22:00:00,21.55,15.15,18.347916,0.2,20.917984,Hauts-de-France,0,Open-Meteo
2020-12-31 22:00:00,4.2,0.0,2.6208334,0.90000004,14.917212,Grand Est,0,Open-Meteo
2021-01-01 22:00:00,2.9,-0.35,1.4249998,0.0,20.26899,Grand Est,0,Open-Meteo
2021-01-02 22:00:00,2.05,0.45,1.2458333,2.1,12.768586,Grand Est,0,Open-Meteo
2021-01-03 22:00:00,3.25,-0.9,1.1520834,0.0,14.658676,Grand Est,0,Open-Meteo
2021-01-04 22:00:00,2.65,-0.8,1.1395833,0.70000005,10.948973,Grand Est,0,Open-Meteo
2021-01-05 22:00:00,2.1,1.05,1.5520834,2.6,10.239453,Grand Est,0,Open-Meteo
2021-01-06 22:00:00,3.5,-0.75,1.1020833,1.9000002,11.252519,Grand Est,0,Open-Meteo
2021-01-07 22:00:00,3.55,0.0,1.1749998,0.2,11.841756,Grand Est,0,Open-Meteo
2021-01-08 22:00:00,2.3,-1.85,0.71666664,0.0,21.261345,Grand Est,0,Open-Meteo
2021-01-09 22:00:00,2.45,-3.8,-1.4083333,0.0,15.408671,Grand Est,0,Open-Meteo
2021-01-10 22:00:00,0.65,-5.1,-2.533333,0.0,15.39184,Grand Est,0,Open-Meteo
2021-01-11 22:00:00,2.65,-2.6,0.9437501,7.5999994,28.174456,Grand Est,0,Open-Meteo
2021-01-12 22:00:00,6.1,0.15,2.8874998,4.8,17.651016,Grand Est,0,Open-Meteo
2021-01-13 22:00:00,6.35,0.0,1.74375,26.700005,14.973577,Grand Est,0,Open-Meteo
2021-01-14 22:00:00,0.05,-4.35,-1.2979167,7.0,18.03237,Grand Est,0,Open-Meteo
2021-01-15 22:00:00,-1.75,-9.0,-4.8041673,0.90000004,15.629971,Grand Est,0,Open-Meteo
2021-01-16 22:00:00,2.15,-1.6,0.38749996,7.6,16.299694,Grand Est,0,Open-Meteo
2021-01-17 22:00:00,3.0,0.6,1.5708333,0.2,16.055353,Grand Est,0,Open-Meteo
2021-01-18 22:00:00,3.4,-0.8,0.96250004,3.4,25.277023,Grand Est,0,Open-Meteo
2021-01-19 22:00:00,8.75,1.65,4.79375,0.0,26.141552,Grand Est,0,Open-Meteo
2021-01-20 22:00:00,11.95,3.7,8.316667,1.8,29.940662,Grand Est,0,Open-Meteo
2021-01-21 22:00:00,11.15,2.05,7.610417,11.1,33.62099,Grand Est,0,Open-Meteo
2021-01-22 22:00:00,6.5,1.9,3.5104167,7.3,19.05281,Grand Est,0,Open-Meteo
2021-01-23 22:00:00,4.45,0.55,2.2291667,1.7,20.570463,Grand Est,0,Open-Meteo
2021-01-24 22:00:00,4.2,0.65,1.7062502,2.8999999,18.331741,Grand Est,0,Open-Meteo
2021-01-25 22:00:00,4.85,-1.7,1.5375003,0.3,18.709612,Grand Est,0,Open-Meteo
2021-01-26 22:00:00,3.05,-0.6,1.2770834,2.0,20.774214,Grand Est,0,Open-Meteo
2021-01-27 22:00:00,12.1,2.9,7.120834,17.799997,24.826952,Grand Est,0,Open-Meteo
2021-01-28 22:00:00,11.1,7.5,9.404167,19.999998,27.504095,Grand Est,0,Open-Meteo
2021-01-29 22:00:00,8.3,5.75,6.9729176,9.900001,20.87379,Grand Est,0,Open-Meteo
2021-01-30 22:00:00,4.8,1.4,2.4437501,3.6,15.158522,Grand Est,0,Open-Meteo
2021-01-31 22:00:00,10.8,2.65,6.8624997,10.100001,18.289274,Grand Est,0,Open-Meteo
2021-02-01 22:00:00,12.35,4.45,8.547917,9.2,26.867676,Grand Est,0,Open-Meteo
2021-02-02 22:00:00,12.65,9.35,10.533333,12.6,31.353085,Grand Est,0,Open-Meteo
2021-02-03 22:00:00,12.05,5.6,8.129167,0.1,24.535524,Grand Est,0,Open-Meteo
2021-02-04 22:00:00,9.6,6.45,7.672916,6.1,9.826088,Grand Est,0,Open-Meteo
2021-02-05 22:00:00,8.9,5.3,6.7666664,2.2999997,10.829959,Grand Est,0,Open-Meteo
2021-02-06 22:00:00,8.5,4.5,6.6437507,6.6,17.709658,Grand Est,0,Open-Meteo
2021-02-07 22:00:00,4.0,0.1,1.8270836,4.6999993,11.440979,Grand Est,0,Open-Meteo
2021-02-08 22:00:00,0.55,-4.3,-1.6083331,0.0,16.73516,Grand Est,0,Open-Meteo
2021-02-09 22:00:00,-4.15,-6.05,-5.185416,5.5999994,21.046917,Grand Est,0,Open-Meteo
2021-02-10 22:00:00,-0.75,-8.9,-5.633333,0.0,15.03835,Grand Est,0,Open-Meteo
2021-02-11 22:00:00,0.05,-8.15,-4.947917,0.0,19.33639,Grand Est,0,Open-Meteo
2021-02-12 22:00:00,0.3,-7.9,-4.6708336,0.0,20.808498,Grand Est,0,Open-Meteo
2021-02-13 22:00:00,1.6,-9.2,-4.4062495,0.0,13.570615,Grand Est,0,Open-Meteo
2021-02-14 22:00:00,4.5,-4.9,-0.04791667,0.2,22.19773,Grand Est,0,Open-Meteo
2021-02-15 22:00:00,11.45,2.65,6.102083,1.7,21.518847,Grand Est,0,Open-Meteo
2021-02-16 22:00:00,12.75,1.85,6.7708344,1.5999999,17.873556,Grand Est,0,Open-Meteo
2021-02-17 22:00:00,12.25,0.6,5.725,0.8,21.629978,Grand Est,0,Open-Meteo
2021-02-18 22:00:00,13.15,3.6,7.9708323,1.6,17.518356,Grand Est,0,Open-Meteo
2021-02-19 22:00:00,15.05,4.15,8.358333,0.0,14.84318,Grand Est,0,Open-Meteo
2021-02-20 22:00:00,16.45,2.6,7.86875,0.0,15.137133,Grand Est,0,Open-Meteo
2021-02-21 22:00:00,14.8,1.85,6.764583,0.0,11.966953,Grand Est,0,Open-Meteo
2021-02-22 22:00:00,17.3,3.25,9.333333,0.0,13.138765,Grand Est,0,Open-Meteo
2021-02-23 22:00:00,17.85,5.75,10.814584,0.0,15.158522,Grand Est,0,Open-Meteo
2021-02-24 22:00:00,18.0,5.85,10.447915,0.0,16.62249,Grand Est,0,Open-Meteo
2021-02-25 22:00:00,13.4,4.5,7.7999997,0.4,22.702845,Grand Est,0,Open-Meteo
2021-02-26 22:00:00,10.15,2.15,5.8562503,0.0,24.482647,Grand Est,0,Open-Meteo
2021-02-27 22:00:00,11.1,0.15,4.8041673,0.0,20.608229,Grand Est,0,Open-Meteo
2021-02-28 22:00:00,12.1,-1.45,4.2291665,0.0,8.714677,Grand Est,0,Open-Meteo
2021-03-01 22:00:00,14.2,-0.8,6.227083,0.0,11.165805,Grand Est,0,Open-Meteo
2021-03-02 22:00:00,15.8,0.5,7.5395837,0.0,12.43434,Grand Est,0,Open-Meteo
2021-03-03 22:00:00,14.05,4.15,8.393749,3.3999999,12.324414,Grand Est,0,Open-Meteo
2021-03-04 22:00:00,6.95,2.95,5.1333327,0.3,19.85556,Grand Est,0,Open-Meteo
2021-03-05 22:00:00,9.05,-2.45,2.6833334,0.0,17.873556,Grand Est,0,Open-Meteo
2021-03-06 22:00:00,9.45,-2.6,2.7958333,0.0,10.446206,Grand Est,0,Open-Meteo
2021-03-07 22:00:00,8.15,-2.55,2.5041666,0.0,16.267857,Grand Est,0,Open-Meteo
2021-03-08 22:00:00,7.95,-2.45,2.2958333,0.2,10.97262,Grand Est,0,Open-Meteo
2021-03-09 22:00:00,10.65,2.25,6.0229163,0.4,14.05845,Grand Est,0,Open-Meteo
2021-03-10 22:00:00,13.15,6.65,10.070832,3.9,32.32992,Grand Est,0,Open-Meteo
2021-03-11 22:00:00,10.9,4.85,7.860417,2.0,25.96995,Grand Est,0,Open-Meteo
2021-03-12 22:00:00,10.9,6.0,7.7020836,7.7000003,38.526726,Grand Est,0,Open-Meteo
2021-03-13 22:00:00,7.3,3.45,4.9479175,8.400001,20.969805,Grand Est,0,Open-Meteo
2021-03-14 22:00:00,9.75,3.35,5.7708335,5.1,19.242327,Grand Est,0,Open-Meteo
2021-03-15 22:00:00,8.15,3.25,5.4125004,2.1000001,19.64228,Grand Est,0,Open-Meteo
2021-03-16 22:00:00,6.9,2.6,4.6249995,5.799999,18.668005,Grand Est,0,Open-Meteo
2021-03-17 22:00:00,7.1,-1.6,2.8166664,0.6,10.105681,Grand Est,0,Open-Meteo
2021-03-18 22:00:00,6.0,0.85,2.8604164,3.1000001,23.893261,Grand Est,0,Open-Meteo
2021-03-19 22:00:00,5.25,-1.95,1.4187498,0.0,17.57744,Grand Est,0,Open-Meteo
2021-03-20 22:00:00,6.8,0.45,3.6104171,0.4,15.629972,Grand Est,0,Open-Meteo
2021-03-21 22:00:00,6.05,2.0,4.3562503,0.0,15.141414,Grand Est,0,Open-Meteo
2021-03-22 22:00:00,9.25,2.55,5.783333,0.0,10.1887,Grand Est,0,Open-Meteo
2021-03-23 22:00:00,14.15,-1.65,6.4479165,0.0,8.350138,Grand Est,0,Open-Meteo
2021-03-24 22:00:00,15.7,3.15,8.418751,0.1,13.849476,Grand Est,0,Open-Meteo
2021-03-25 22:00:00,16.2,4.2,9.918749,0.0,16.954432,Grand Est,0,Open-Meteo
2021-03-26 22:00:00,11.9,4.35,8.900001,2.8,25.516865,Grand Est,0,Open-Meteo
2021-03-27 22:00:00,14.65,2.8,8.243751,0.0,15.484185,Grand Est,0,Open-Meteo
2021-03-28 22:00:00,19.45,3.9,11.366668,0.0,12.074766,Grand Est,0,Open-Meteo
2021-03-29 22:00:00,21.05,2.75,11.631249,0.0,7.928178,Grand Est,0,Open-Meteo
2021-03-30 22:00:00,23.3,6.5,14.424999,0.0,11.874544,Grand Est,0,Open-Meteo
2021-03-31 22:00:00,23.1,6.9,14.693751,0.0,14.417988,Grand Est,0,Open-Meteo
2021-04-01 22:00:00,13.25,6.65,10.233333,0.0,21.194187,Grand Est,0,Open-Meteo
2021-04-02 22:00:00,10.55,4.25,7.3145843,0.0,21.178896,Grand Est,0,Open-Meteo
2021-04-03 22:00:00,13.55,1.85,7.6437497,0.0,13.0447235,Grand Est,0,Open-Meteo
2021-04-04 22:00:00,13.45,0.95,5.9250007,1.9000001,29.46287,Grand Est,0,Open-Meteo
2021-04-05 22:00:00,6.55,-2.05,2.3833332,0.3,23.219301,Grand Est,0,Open-Meteo
2021-04-06 22:00:00,4.9,-0.45,2.4125001,1.7000002,23.441502,Grand Est,0,Open-Meteo
2021-04-07 22:00:00,10.2,1.0,4.8312497,0.2,12.096214,Grand Est,0,Open-Meteo
2021-04-08 22:00:00,17.45,0.25,8.920833,0.0,20.364674,Grand Est,0,Open-Meteo
2021-04-09 22:00:00,17.25,8.5,12.002083,0.9000001,22.253124,Grand Est,0,Open-Meteo
2021-04-10 22:00:00,17.6,4.55,11.664584,9.6,22.218153,Grand Est,0,Open-Meteo
2021-04-11 22:00:00,9.2,2.75,5.61875,4.7,20.3774,Grand Est,0,Open-Meteo
2021-04-12 22:00:00,9.2,0.0,4.4645834,2.1999998,13.849477,Grand Est,0,Open-Meteo
2021-04-13 22:00:00,8.7,-1.6,4.0687504,0.9,17.057314,Grand Est,0,Open-Meteo
2021-04-14 22:00:00,9.55,-0.4,4.504167,1.1,21.407139,Grand Est,0,Open-Meteo
2021-04-15 22:00:00,8.8,1.0,4.972917,0.2,21.175837,Grand Est,0,Open-Meteo
2021-04-16 22:00:00,12.0,2.95,7.1729164,0.0,18.089775,Grand Est,0,Open-Meteo
2021-04-17 22:00:00,11.35,5.05,7.8229165,0.1,16.375053,Grand Est,0,Open-Meteo
2021-04-18 22:00:00,11.9,2.6,7.3458333,2.7999997,8.699793,Grand Est,0,Open-Meteo
2021-04-19 22:00:00,15.8,2.35,9.100001,0.0,9.885262,Grand Est,0,Open-Meteo
2021-04-20 22:00:00,18.45,4.05,11.285417,0.1,7.42159,Grand Est,0,Open-Meteo
2021-04-21 22:00:00,14.9,7.4,10.495833,0.1,21.461555,Grand Est,0,Open-Meteo
2021-04-22 22:00:00,17.25,3.25,10.199999,0.0,18.532135,Grand Est,0,Open-Meteo
2021-04-23 22:00:00,19.8,3.5,11.539582,0.0,17.84816,Grand Est,0,Open-Meteo
2021-04-24 22:00:00,17.2,6.2,11.591666,0.0,23.277834,Grand Est,0,Open-Meteo
2021-04-25 22:00:00,18.7,5.1,11.495834,0.0,24.696102,Grand Est,0,Open-Meteo
2021-04-26 22:00:00,18.65,4.55,11.71875,0.0,17.447933,Grand Est,0,Open-Meteo
2021-04-27 22:00:00,22.95,4.9,13.072917,2.4,17.906157,Grand Est,0,Open-Meteo
2021-04-28 22:00:00,17.6,9.55,13.272918,7.6999993,19.493261,Grand Est,0,Open-Meteo
2021-04-29 22:00:00,8.8,6.35,7.6395836,4.2,13.910169,Grand Est,0,Open-Meteo
2021-04-30 22:00:00,11.35,4.15,8.212501,2.9,11.609651,Grand Est,0,Open-Meteo
2021-05-01 22:00:00,14.1,6.9,10.316666,0.90000004,19.161337,Grand Est,0,Open-Meteo
2021-05-02 22:00:00,14.8,3.2,9.26875,0.0,15.315873,Grand Est,0,Open-Meteo
2021-05-03 22:00:00,15.55,7.65,10.825,8.6,29.131096,Grand Est,0,Open-Meteo
2021-05-04 22:00:00,11.85,7.1,9.474999,6.9999995,28.236486,Grand Est,0,Open-Meteo
2021-05-05 22:00:00,11.7,6.0,8.829166,10.6,29.598919,Grand Est,0,Open-Meteo
2021-05-06 22:00:00,13.45,6.3,9.697917,6.9,23.584808,Grand Est,0,Open-Meteo
2021-05-07 22:00:00,19.4,3.3,11.679168,0.0,19.134262,Grand Est,0,Open-Meteo
