date,graminees,bouleau,aulne,ambroisie,armoise,olivier,gram_lag3,gram_lag7,gram_lag14,gram_roll7,gram_roll14,gram_roll30,flag_pic_pollen,mois,annee,jour_annee,saison_allergies,temp_moy,temp_max,precip,wind
2024-01-18,0.0001196713536872,1.1062699431469277e-19,0.1320866243575051,3.4809024e-28,5.3600646544102437e-14,0.0,2.40877822352963e-07,2.5266408754985185e-07,7.0377632389629635e-09,2.4679305385672966e-05,1.2781747833763487e-05,0.00018566066382026772,0,1,2024,18,0,-0.17846156538461544,3.7378846153846155,0.3076922846153846,17.111164576923077
2024-01-19,2.146152657963193e-05,1.8038194692448089e-19,0.0100473689216135,3.541984900288889e-28,1.2194699988008737e-13,0.0,2.55035028742963e-07,1.704803217711111e-08,8.118494789388888e-07,2.7742802321023654e-05,1.4256724769527277e-05,0.00016318912933890878,0,1,2024,19,0,-1.7332692153846154,2.6494230769230773,0.03076923076923077,14.987230353846154
2024-01-20,5.206909449016222e-06,2.8895830640757373e-19,0.0182598639338323,3.5943067e-28,8.083676318943372e-14,0.0,4.888240381852684e-05,3.0985584901481486e-08,1.1015821387333334e-08,2.8482220015897187e-05,1.4627860028643627e-05,0.00013990160406703934,0,1,2024,20,0,3.493653894153846,9.04173076923077,0.5,24.900611923076927
2024-01-21,0.000108156815758,3.00404403601066e-19,0.0365962117662943,3.5507249e-28,4.1877438247545664e-14,3.1115011777777775e-29,0.0001196713536872,3.657433725809408e-06,1.4907783992074075e-08,4.341070316335298e-05,2.2352282026787048e-05,0.00012788878745117265,0,1,2024,21,0,8.105352738461539,11.010961538461537,4.4461540692307695,30.003771315384615
2024-01-22,3.156431066458689e-05,2.5540945457360023e-19,0.1355091165318423,3.4761714000000003e-28,1.7007981177735892e-14,1.3505112008074075e-28,2.146152657963193e-05,2.40877822352963e-07,3.2203065065185184e-09,4.788547928367212e-05,2.4606645623792785e-05,0.00011052830051260221,0,1,2024,22,0,8.381955092307692,12.218653846153845,0.984615403076923,23.61869069230769
2024-01-23,1.5473743278505258e-05,7.354342585164459e-20,0.013696299567114,4.6033856473333325e-28,3.2926655233740058e-15,5.194187508148149e-29,5.206909449016222e-06,2.55035028742963e-07,1.0455096249777778e-08,5.0059580462209585e-05,2.571116620823961e-05,9.254056660083239e-05,0,1,2024,23,0,10.980993723076923,13.687884615384615,0.8000000153846154,22.42374576923077
2024-01-24,3.4690980594645775e-05,2.483993880957991e-20,0.2738656432423624,8.629502154133331e-28,6.8950400829988645e-16,8.982029011333333e-30,0.000108156815758,4.888240381852684e-05,5.08521939835363e-06,4.8032234287369436e-05,2.7825863436546188e-05,8.188168439082057e-05,0,1,2024,24,0,10.021057846153846,13.287884615384616,0.48461540384615387,16.289086776923078
2024-01-25,4.338956759953296e-05,1.370060846192882e-20,0.1537545845409223,1.3866395330644443e-27,2.6594978158569715e-16,1.2987338599585185e-29,3.156431066458689e-05,0.0001196713536872,2.5266408754985185e-07,3.713483627484558e-05,3.0907070830259275e-05,7.069089753138835e-05,0,1,2024,25,0,9.488044846153846,12.545576923076924,1.161538476923077,19.544672346153845
2024-01-26,7.538506951030362e-05,2.6332434768012886e-20,0.2738354543859738,1.3490085869985189e-27,1.901237414259681e-16,5.166302672511112e-29,1.5473743278505258e-05,2.146152657963193e-05,1.704803217711111e-08,4.483819955065581e-05,3.629050093583974e-05,5.65154253042718e-05,0,1,2024,26,0,5.179391123076924,9.860961538461538,0.0,12.926794923076924
2024-01-27,7.382545391741741e-05,1.7469899387074652e-21,0.2825081792658672,7.769605480207406e-28,3.367399435208029e-17,2.1175247132303705e-29,3.4690980594645775e-05,5.206909449016222e-06,3.0985584901481486e-08,5.464084876042741e-05,4.1561534388162306e-05,4.249781856336905e-05,0,1,2024,27,0,6.321859,12.249423076923078,0.0,16.436128076923076
2024-01-28,0.0001297839027747,5.520147669630495e-22,0.6700683456218871,7.358229561259259e-28,8.025456727921669e-18,2.268544836883556e-29,4.338956759953296e-05,0.000108156815758,3.657433725809408e-06,5.773043261995599e-05,5.057056789165449e-05,3.334653795344238e-05,0,1,2024,28,0,8.51608946153846,13.207115384615385,0.0,15.833867776923077
2024-01-29,0.0003497813379052,3.7141635632515274e-22,1.6959031209610933,7.575140332451852e-28,7.852423077589374e-18,2.5554615810032886e-29,7.538506951030362e-05,3.156431066458689e-05,2.40877822352963e-07,0.00010319000794004357,7.553774361185785e-05,4.297110231224459e-05,0,1,2024,29,0,8.52875006923077,11.926346153846152,0.03076923076923077,14.379634607692308
2024-01-30,0.0003211491135607,1.4618396671284434e-22,1.5057299644651083,5.079470711051851e-28,3.672994114962759e-18,3.059568534315675e-29,7.382545391741741e-05,1.5473743278505258e-05,2.55035028742963e-07,0.00014685791798035711,9.845874922128335e-05,5.124330551133637e-05,0,1,2024,30,0,7.030352430769231,11.6225,0.023076923076923075,12.389717615384615
2024-01-31,0.000154301212322,7.032549507252881e-23,0.993710001874074,4.684307212740741e-28,2.071389959802968e-18,2.5319747076438515e-29,0.0001297839027747,3.4690980594645775e-05,4.888240381852684e-05,0.00016394509394140772,0.00010598866411438858,5.2257244832596374e-05,0,1,2024,31,0,8.101987423076922,10.830192307692307,1.0384615453846153,17.74941846153846
2024-02-01,9.94496480757552e-05,6.372178388194097e-23,0.9076093072858308,6.648323136592593e-28,3.3225769612449135e-18,1.6837885419674076e-29,0.0003497813379052,4.338956759953296e-05,0.0001196713536872,0.0001719536768665823,0.00010454425657071394,5.527063453834309e-05,0,2,2024,32,0,7.28339756923077,10.8725,0.08461539230769231,13.704425769230768
2024-02-02,9.806923522177705e-05,3.6365630884675866e-24,0.2624502905675797,1.044155118888889e-27,6.7427951094212e-19,4.9823140013464455e-30,0.0003211491135607,7.538506951030362e-05,2.146152657963193e-05,0.00017519427196822137,0.0001100162357594386,5.802134448825667e-05,0,2,2024,33,0,7.979711661538461,10.618653846153846,0.03076923076923077,13.751006230769232
2024-02-03,0.0002553582636512,1.5123205436162445e-25,1.03525313718985,9.482725527466669e-28,3.952606937958775e-19,6.97157285865489e-30,0.000154301212322,7.382545391741741e-05,5.206909449016222e-06,0.0002011275305016189,0.00012788418963102316,6.653305201785538e-05,0,2,2024,34,0,7.864166361538461,10.660961538461539,0.015384615384615385,15.216466038461537
2024-02-04,0.0002235414359436,1.0000387725822222e-26,1.283687643387165,7.741918605777778e-28,3.8158510764031074e-19,1.1267055615838369e-29,9.94496480757552e-05,0.0001297839027747,0.000108156815758,0.00021452146381146177,0.00013612594821570887,7.39573715666774e-05,0,2,2024,35,0,6.928269207692308,9.94173076923077,0.03076923076923077,15.810492461538463
2024-02-05,0.0002207369004,1.319173369211111e-19,2.32715539889094,2.4706247026666665e-19,4.7760561439436e-16,4.823503e-29,9.806923522177705e-05,0.0003497813379052,3.156431066458689e-05,0.00019608654416786178,0.00014963827605395265,8.131490105263116e-05,0,2,2024,36,0,8.06737163846154,10.880192307692308,0.12307692307692308,19.96753776923077
2024-02-06,0.0003730461455714,4.514241020096e-26,1.3894467279896294,8.354155213451852e-28,3.6614647112885552e-19,1.8022271499272598e-29,0.0002553582636512,0.0003211491135607,1.5473743278505258e-05,0.00020350040588367602,0.00017517916193201657,9.374927564554476e-05,0,2,2024,37,0,8.970737192307693,12.095576923076923,5.8076925230769225,23.795259769230768
2024-02-07,0.0005113260932561,3.474338947852222e-26,0.9189841601758816,8.531921513777779e-28,3.742104779642369e-19,1.6918645047676887e-29,0.0002235414359436,0.000154301212322,3.4690980594645775e-05,0.0002545039603028332,0.00020922452712212044,0.0001107933714105312,0,2,2024,38,0,10.70471183076923,13.568653846153845,5.761538453846153,27.96842353846154
2024-02-08,0.0006193534180702,2.2371380552229628e-27,2.002447311359015,7.027043926844445e-28,2.2092295825467223e-19,7.972575260908962e-30,0.0002207369004,9.94496480757552e-05,4.338956759953296e-05,0.0003287759274448967,0.00025036480215573955,0.00013143813684299621,0,2,2024,39,0,11.023461507692307,13.410961538461539,6.400000038461538,28.91249953846154
2024-02-09,0.0011452303314848,7.904426978814816e-28,8.58538254613139,6.383593084237038e-28,1.8960165122623254e-19,5.2122742615865926e-30,0.0003730461455714,9.806923522177705e-05,7.538506951030362e-05,0.00047837036976818573,0.00032678232086820355,0.00016944297391254442,0,2,2024,40,0,8.674423,10.657115384615384,12.93846151076923,25.06706069230769
2024-02-10,0.0004195084616189,4.059751852748149e-28,0.4102444317183333,4.332486145866667e-28,1.1425485939558862e-19,4.9632306867477045e-30,0.0005113260932561,0.0002553582636512,7.382545391741741e-05,0.0005018203980492857,0.0003514739642754523,0.00018341816716358942,0,2,2024,41,0,7.679391161538462,10.403269230769231,3.384615530769231,26.926357846153845
2024-02-11,0.0011153270795385,2.73529651897037e-28,0.9869784085650816,3.8817177821925927e-28,6.951427764502727e-20,2.2886772221828152e-30,0.0006193534180702,0.0002235414359436,0.0001297839027747,0.0006292183471342715,0.0004218699054728666,0.0002205951682138002,0,2,2024,42,0,6.423782000000001,10.118653823076924,2.4307691384615384,17.601720153846152
2024-02-12,0.0014079821191032,4.068659399466667e-28,0.9826221201273212,6.507941273666667e-28,7.057303590898377e-20,6.500513331085185e-30,0.0011452303314848,0.0002207369004,0.0003497813379052,0.0007988248069490143,0.000497455675558438,0.00026752687266441016,0,2,2024,43,0,6.5191347461538465,11.634038461538463,0.515384623076923,17.521859384615386
2024-02-13,0.0010944965284577,4.187548537829629e-28,0.86801882988864,8.424876738592594e-28,6.956880179140756e-20,6.649580655781482e-30,0.0004195084616189,0.0003730461455714,0.0003211491135607,0.0009018891473613429,0.0005526947766225094,0.0003038881758221399,0,2,2024,44,0,10.1633648,14.926346153846152,1.5615385384615383,17.85543029230769
2024-02-14,0.0017177090997346,5.2214762102666675e-28,3.5603692822471094,1.1107840515614816e-27,5.592123393868275e-20,8.460480248704223e-30,0.0011153270795385,0.0005113260932561,0.000154301212322,0.0010742295768582713,0.0006643667685805523,0.0003611371165525481,0,2,2024,45,0,11.759519269230768,16.218653846153845,0.5000000076923077,18.62022169230769
2024-02-15,0.0035430554803868,4.4576679788148135e-28,11.274778320004357,9.211949818666667e-28,6.136640686526144e-20,1.2510351079146297e-29,0.0014079821191032,0.0006193534180702,9.94496480757552e-05,0.0014919013000463572,0.0009103386137456268,0.00047923046473114997,0,2,2024,46,0,11.02939130769231,13.680192307692307,3.2769228000000004,19.529026876923076
2024-02-16,0.001601972825455,3.465576123585185e-28,13.611724742827624,7.4844011494666665e-28,5.1377926883207254e-20,2.2835916264012217e-29,0.0010944965284577,0.0011452303314848,9.806923522177705e-05,0.0015571502277563858,0.0010177602987622857,0.0005310001454523658,0,2,2024,47,0,9.236602461538462,13.25326923076923,0.46923076923076923,14.047367615384616
2024-02-17,0.0022546726070817,2.861078099666667e-28,1.2432568056676536,5.2745200304962965e-28,4.428278228017131e-20,9.614505235960815e-30,0.0017177090997346,0.0004195084616189,0.0002553582636512,0.0018193165342510714,0.0011605684661501786,0.0006021668538988491,0,2,2024,48,0,9.219775538461537,12.93403846153846,3.069230807692308,17.866420807692307
2024-02-18,0.0059502039840067,1.3771339318333332e-19,1.3903028423646204,2.602568914948148e-19,4.074144444066666e-19,4.9723322e-29,0.0035430554803868,0.0011153270795385,0.0002235414359436,0.0025100132348893855,0.0015696157910118286,0.0007997916024797513,0,2,2024,49,0,9.9648075,12.557115384615384,1.1769231615384614,19.876513884615385
2024-02-19,0.0058784391474625,1.3108932262325925e-19,1.2461641344128531,2.4496619000666666e-19,4.731083114481482e-19,5.0204525e-29,0.001601972825455,0.0014079821191032,0.0002207369004,0.0031486499532264282,0.0019737373800877214,0.0009955660104135342,0,2,2024,50,0,8.46785236923077,11.634038461538463,0.38461540000000005,17.444539307692306
2024-02-20,0.0070906500053686,2.1241803022962964e-28,1.0540383653643688,4.371910768022222e-28,2.1962515019280687e-20,2.2829996398704443e-30,0.0022546726070817,0.0010944965284577,0.0003730461455714,0.004005243307070843,0.002453566227216093,0.001228315783400554,0,2,2024,51,0,8.340448492307692,11.945576923076922,4.369230815384616,23.18780630769231
2024-02-21,0.0092607880352219,4.831322263037037e-28,1.957616688009472,1.0562997000540742e-27,4.3419890914564265e-20,1.133224940021252e-29,0.0059502039840067,0.0017177090997346,0.0005113260932561,0.005082826012140458,0.0030785277944993645,0.0015359565742191312,0,2,2024,52,0,10.325704861538462,12.818653846153847,11.407692692307693,37.119762615384616
2024-02-22,0.0110773468800722,1.287240283148148e-19,4.069944315340631,2.4105149673333335e-19,6.207107631422222e-19,5.061599e-29,0.0058784391474625,0.0035430554803868,0.0006193534180702,0.006159153354952657,0.0038255273274995076,0.001904685678778921,0,2,2024,53,0,6.078269276923077,9.145576923076923,3.64615385,26.75647392307692
2024-02-23,0.0034368024059518,2.639718117703704e-28,0.3127181354715334,4.499121943911111e-28,2.5655306779467646e-20,1.9909728488902223e-30,0.0070906500053686,0.001601972825455,0.0011452303314848,0.0064212718664522,0.003989211047104293,0.0020180893929574928,0,2,2024,54,0,4.977467753846154,8.814807692307692,4.1999999692307695,22.887080076923077
2024-02-24,0.009251419141034,3.638111030088889e-28,0.1745983617283112,7.867056449533333e-28,2.9380395382759886e-20,4.9871475995000746e-30,0.0092607880352219,0.0022546726070817,0.0004195084616189,0.007420807085588242,0.0046200618099196565,0.002325023712071975,0,2,2024,55,0,6.227628234615385,9.591730769230768,10.461538823076923,26.261614076923077
2024-02-25,0.0085275876682694,3.828358543429629e-28,0.1541595512013049,7.759727530674075e-28,2.5207786158720887e-20,6.539007849065704e-30,0.0110773468800722,0.0059502039840067,0.0011153270795385,0.007789004754768629,0.005149508994829007,0.0026067637986972787,0,2,2024,56,0,7.734359146153846,10.445576923076922,10.046153807692308,29.109185923076925
2024-02-26,0.0048615262181869,1.5246593301555555e-28,0.3104978796473381,3.008753527244444e-28,8.351094591049739e-21,7.424635605903704e-29,0.0034368024059518,0.0058784391474625,0.0014079821191032,0.00764373147915783,0.0053961907161921285,0.0027663538241729283,0,2,2024,57,0,6.823461423076923,9.680192307692307,2.353846153846154,26.169680461538462
2024-02-27,0.0023730063712163,2.628333492444444e-28,0.9250539104842224,5.100510068792593e-28,1.4999388501897949e-21,9.533032399999999e-29,0.009251419141034,0.0070906500053686,0.0010944965284577,0.006969782388564644,0.005487512847817742,0.002841127906454314,0,2,2024,58,0,6.676827092307692,10.660961538461539,0.7230768807692307,18.894375307692307
2024-02-28,0.0105587730873473,1.4965780999407406e-28,0.4943761980060281,2.789548070451852e-28,2.3967913362186333e-22,4.603233800000001e-29,0.0085275876682694,0.0092607880352219,0.0017177090997346,0.007155208824582557,0.006119017418361507,0.0031814276314357176,0,2,2024,59,0,7.91608973076923,11.422500000000001,3.5461538,20.60498663076923
2024-02-29,0.0178432393946043,4.328535561940741e-28,0.3047282525808585,9.267265854711111e-28,5.538973278031025e-22,0.0,0.0048615262181869,0.0110773468800722,0.0035430554803868,0.008121764898087143,0.0071404591265199005,0.003765497307470505,0,2,2024,60,0,7.291891015384616,10.68403846153846,4.823076938461538,28.895235538461538
2024-03-01,0.009397386300007,2.7708622301555556e-28,0.2636794781327674,5.447549452844444e-28,9.132307547183929e-23,0.0,0.0023730063712163,0.0034368024059518,0.001601972825455,0.008973276882952172,0.0076972743747021856,0.004073600143726671,0,3,2024,61,0,7.517051369230769,11.203269230769232,5.353846346153846,25.19614923076923
2024-03-02,0.016276720843324,2.827630309859259e-28,0.4424355170697907,5.531788266688889e-28,6.173965584240867e-23,0.0,0.0105587730873473,0.009251419141034,0.0022546726070817,0.009976891411850744,0.008698849248719493,0.0046128425169016125,0,3,2024,62,0,5.97025646923077,9.553269230769232,8.438461953846154,20.425491423076924
2024-03-03,0.0058276906737259,1.9511193e-28,0.2115311545148228,5.421340744688889e-28,3.2595460090264204e-23,0.0,0.0178432393946043,0.0085275876682694,0.0059502039840067,0.009591191841201673,0.00869009829798515,0.0048038298981850835,0,3,2024,63,0,5.626025523076923,9.991730746153847,1.7923076653846155,18.391876
2024-03-04,0.0073819175464395,3.6094292342174735e-18,0.1929559276158117,5.401990695207408e-28,3.1999382001737546e-23,5.7220458222222225e-09,0.009397386300007,0.0048615262181869,0.0058784391474625,0.009951247745237757,0.008797489612197793,0.005041381874278027,0,3,2024,64,0,6.5792305461538465,9.85326923076923,4.707692307692308,19.457268
2024-03-05,0.0333092730180304,4.896753889541573e-20,0.3147064279931984,5.849863852074074e-28,1.9231134113621224e-23,6.273057752592594e-08,0.016276720843324,0.0023730063712163,0.0070906500053686,0.014370714409068343,0.010670248398816492,0.00614423959368092,0,3,2024,65,0,5.743974245923076,9.991730769230768,2.1923075846153846,13.793685692307692
2024-03-06,0.0221529247278143,7.510358899603563e-21,0.1612908774125416,6.925392241185186e-28,4.743421568469991e-23,0.0,0.0058276906737259,0.0105587730873473,0.0092607880352219,0.016027021786277913,0.011591115305430236,0.006875312521261396,0,3,2024,66,0,6.5543910230769225,12.157115384615384,0.03076923076923077,18.739330692307693
2024-03-07,0.0660148660572046,3.617682205204684e-17,0.4408311048793971,6.833539398037036e-28,4.508134490507726e-23,0.0,0.0073819175464395,0.0178432393946043,0.0110773468800722,0.022908682738077953,0.01551522381808255,0.009063373184982505,0,3,2024,67,0,7.308076661538461,12.203269230769232,3.492307576923077,23.485533923076922
2024-03-08,0.0619778315596764,3.9140039697176e-06,0.7808729733987143,7.522106709266665e-28,4.530093439724967e-23,2.5219387577777783e-08,0.0333092730180304,0.009397386300007,0.0034368024059518,0.03042017491803073,0.01969672590049145,0.011112256700529847,0,3,2024,68,0,8.401666484615385,12.23403846153846,5.9000001769230765,23.97929961538462
2024-03-09,0.0297869131785607,4.027471715406e-05,0.274343743143656,2.507198590444444e-19,2.5072022276074072e-19,1.253594290208148e-05,0.0221529247278143,0.016276720843324,0.009251419141034,0.03235020239449311,0.021163546903171928,0.012084508692546198,0,3,2024,69,0,7.390608684615385,11.180192307692307,8.23076939923077,18.491562884615384
2024-03-10,0.0213983646683238,0.0001009024900285,0.2527356195325826,6.783931791333334e-28,1.4543571621650964e-25,4.050360785947407e-06,0.0660148660572046,0.0058276906737259,0.0085275876682694,0.03457458439372139,0.02208288811746153,0.01275961317044083,0,3,2024,70,0,7.278910338461539,11.418653846153846,3.469230726923077,20.364724230769234
2024-03-11,0.0126610266620027,0.0032364490269463,0.0382150398317452,2.456125701725926e-19,2.456126849681481e-19,1.000033483837037e-07,0.0619778315596764,0.0073819175464395,0.0048615262181869,0.03532874283880184,0.022639995292019797,0.01316766377712029,0,3,2024,71,0,8.685801015384616,12.472499999999998,3.338461484615385,19.583994153846156
2024-03-12,0.0409916188722299,0.0332519231553109,0.1450078686418953,6.729791432911111e-28,3.2808224e-28,4.49286565e-07,0.0297869131785607,0.0333092730180304,0.0023730063712163,0.0364262208179732,0.02539846761352077,0.014496873503543338,0,3,2024,72,0,10.127948384615385,14.784038461538461,1.3461540384615385,15.875129030769232
2024-03-13,0.1028401471222953,0.1957646066058239,0.2536239679308728,8.462346007177779e-28,3.6361456e-28,5.651403407407408e-10,0.0213983646683238,0.0221529247278143,0.0105587730873473,0.04795296687432763,0.031989994330302765,0.01787794567031641,0,3,2024,73,0,10.788205153846153,16.657115384615388,0.04615384615384615,17.969151307692307
2024-03-14,0.1312531868470766,0.2556281193689557,1.3087103794131711,5.730282160718518e-28,3.648538e-28,2.0641750722962965e-07,0.0126610266620027,0.0660148660572046,0.0178432393946043,0.05727272698716649,0.04009070486262222,0.022216568680937035,0,3,2024,74,0,11.823140892307693,15.634038461538463,2.1076922692307694,22.933536384615383
2024-03-15,0.0838551260356375,0.1732768556582808,0.894171404399947,6.85297863942963e-28,3.7462592e-28,0.0006227058121238,0.0409916188722299,0.0619778315596764,0.009397386300007,0.060398054769446645,0.045409114843738684,0.024954482578800466,0,3,2024,75,0,11.434519153846155,15.3225,0.7153846,18.491103307692306
2024-03-16,0.0526599310237074,0.6247193966786404,0.2410095117947872,6.595081567592593e-28,3.5907868e-28,0.000244205052,0.1028401471222953,0.0297869131785607,0.016276720843324,0.06366562874732475,0.04800791557090893,0.02659171176357782,0,3,2024,76,0,11.762083153846154,16.026346153846156,2.9461536923076923,15.183459923076922
2024-03-17,0.1548501398397329,2.734946989856923,1.4056033811388016,7.809900826911111e-28,3.3907340000000003e-28,1.4770507765185185e-05,0.1312531868470766,0.0213983646683238,0.0058276906737259,0.08273016805752605,0.058652376225623706,0.031699983997387084,0,3,2024,77,0,12.222981,15.864807692307693,3.961538307692308,14.631582461538462
2024-03-18,0.127932020236085,2.9843661725033512,0.8364210622754802,9.380018797214815e-28,3.6553866e-28,2.8765642945925927e-06,0.0838551260356375,0.0126610266620027,0.0073819175464395,0.09919745285382352,0.06726309784631268,0.03588922891835386,0,3,2024,78,0,10.992050884615384,16.49557692307692,0.023076923076923075,11.687821361538463
2024-03-19,0.101197344115434,5.941060574249078,0.3436418433378516,8.297516787785186e-28,3.6296107e-28,9.607385647407408e-07,0.0526599310237074,0.0409916188722299,0.0333092730180304,0.10779827074570981,0.0721122457818415,0.03906413358940143,0,3,2024,79,0,11.819134538461538,18.41096153846154,0.13846153846153847,13.833737761538462
2024-03-20,0.2017045733973236,16.033140741220397,0.9245185168498448,5.480638793037037e-28,3.5877371e-28,3.0829535504888885e-05,0.1548501398397329,0.1028401471222953,0.0221529247278143,0.121921760213571,0.08493736354394932,0.04559167139773014,0,3,2024,80,0,12.414647153846154,17.976346153846155,0.5,14.320930153846152
2024-03-21,0.1142355792292636,18.338151449064075,0.56462516816894,6.489124131844444e-28,6.002489843066667e-28,0.005787886716557,0.127932020236085,0.1312531868470766,0.0660148660572046,0.11949067341102627,0.08838170019909639,0.04916316903852664,0,3,2024,81,0,11.985000153846155,17.860961538461538,0.6538461538461539,16.785495461538464
2024-03-22,0.163157518845332,35.20940284201516,0.6276761180033659,8.245502008037037e-28,1.5965534569740742e-27,0.0123157559204472,0.101197344115434,0.0838551260356375,0.0619778315596764,0.13081958666955407,0.09560882071950036,0.054293060065530314,0,3,2024,82,0,8.90471123076923,12.064807692307692,2.9769230807692306,26.178051153846152
2024-03-23,0.1525330088681287,24.2425454546374,0.8224720872347383,6.086846890407407e-28,3.763876e-28,0.0027916723146535,0.2017045733973236,0.0526599310237074,0.0297869131785607,0.1450871692187571,0.10437639898304094,0.05900824879846553,0,3,2024,83,0,7.504390638461539,10.884038438461538,1.238461523076923,23.82782007692308
2024-03-24,0.2376263560734427,7.181711265056382,0.4309534843842677,5.496111043237038e-28,3.4798661008888884e-27,6.869139504318519e-05,0.1142355792292636,0.1548501398397329,0.0213983646683238,0.15691234296642992,0.11982125551197799,0.06681456725404855,0,3,2024,84,0,7.850224392307693,13.287884615384616,1.2230769076923076,20.81114657692308
2024-03-25,0.2787822006134864,7.808782410052197,0.2163224942965766,6.4709862246444445e-28,1.7079948150925923e-27,2.3463496388888888e-05,0.163157518845332,0.127932020236085,0.0126610266620027,0.17846236873463012,0.13882991079422682,0.07579892663646363,0,3,2024,85,0,8.970576692307692,12.01096153846154,10.5846155,20.37938523076923
2024-03-26,0.1525030298678487,28.906970823388008,0.1022738823690057,3.431734626037037e-28,3.92607862557037e-28,0.0008794182683739,0.1525330088681287,0.101197344115434,0.0409916188722299,0.18579175241354656,0.14679501157962815,0.08059810804311626,0,3,2024,86,0,7.4434933615384615,11.241730769230768,8.153846473076923,27.504194615384616
2024-03-27,0.0403234631967732,14.974475965422949,0.0090235367076327,2.7149740816592595e-28,1.631704e-28,0.0006956086336376,0.2376263560734427,0.2017045733973236,0.1028401471222953,0.16273730809918216,0.14232953415637659,0.08178017260906915,0,3,2024,87,0,9.204230484615385,12.54173076923077,6.099999746153847,36.13400492307692
2024-03-28,0.15611030509969,9.595052870542938,0.0580934786663503,2.357310250555556e-19,2.3573104827037034e-19,0.0001939561628746,0.2787822006134864,0.1142355792292636,0.1312531868470766,0.1687194117949574,0.1441050426029918,0.0869047492333516,0,3,2024,88,0,11.459999692307692,15.160961538461539,6.330769261538462,28.084637076923077
2024-03-29,0.2658380060120925,36.71155507496999,0.1317931768955763,2.3878150108666664e-19,2.3878152645407404e-19,0.0042793262579482,0.1525030298678487,0.163157518845332,0.0838551260356375,0.18338805281878032,0.15710381974416718,0.09541405699750978,0,3,2024,89,0,10.539006038461538,14.618653846153846,5.5923079115384615,20.693630615384617
2024-03-30,0.2412858787672979,24.713080099451965,0.1912742872613992,2.4545135247259255e-19,2.4545140358444444e-19,0.0276901329987748,0.0403234631967732,0.1525330088681287,0.0526599310237074,0.19606703423294736,0.17057710172585222,0.10286214497659958,0,3,2024,90,0,10.22650623076923,14.445576923076922,8.576922992307692,25.499857
2024-03-31,0.2430008892907518,11.994340286696712,0.0321591434360357,6.749813934681482e-28,3.4804949e-28,0.0107602482629797,0.15611030509969,0.2376263560734427,0.1548501398397329,0.19683482469256294,0.17687358382949644,0.1106489284096244,0,3,2024,91,0,9.453589961538462,13.514807692307691,6.823077126153846,25.11845853846154
2024-04-01,0.0868942526577939,8.118215202271347,0.0360281483937971,5.046678963940741e-28,3.299479e-28,0.0041132156968757,0.2658380060120925,0.2787822006134864,0.127932020236085,0.1694222606988926,0.17394231471676136,0.11300284613677339,0,4,2024,92,1,10.100544646153846,14.457115384615385,1.7846153846153845,26.65782423076923
2024-04-02,0.2269786582673441,5.162785664643489,0.0352825226994068,7.963908079429629e-28,3.4174506999999997e-28,4.397922162592593e-05,0.2412858787672979,0.1525030298678487,0.101197344115434,0.18006163618453477,0.18292669429904065,0.12037454505656067,0,4,2024,93,1,11.867852076923075,15.268653846153846,3.769230469230769,25.277273076923077
2024-04-03,0.458352006830204,21.309439648245,0.0981465951275804,9.670333030659259e-28,3.3970433000000003e-28,0.0005727629500533,0.2430008892907518,0.0403234631967732,0.2017045733973236,0.23977999956073917,0.2012586538299607,0.13540688136601947,0,4,2024,94,1,13.476987692307691,17.69557692307692,5.861539007692307,25.912906384615383
2024-04-04,0.4176081386912688,11.081894917060064,0.1103279396090738,8.721726703955557e-28,3.2713562e-28,0.0002491409868017,0.0868942526577939,0.15611030509969,0.1142355792292636,0.27713683293096475,0.22292812236296106,0.1482168435551274,0,4,2024,95,1,15.309679653846153,19.549423076923077,1.5076923384615384,25.21597076923077
2024-04-05,0.7408770073264779,25.41177581404716,0.41166643840959,8.236318694066667e-28,3.5061408e-28,0.0045862539815355,0.2269786582673441,0.2658380060120925,0.163157518845332,0.3449995474044484,0.2641938001116143,0.17217431297508287,0,4,2024,96,1,16.974904076923078,21.868653846153848,0.5692307692307692,28.257271923076924
2024-04-06,1.0167634808636663,65.1757392186907,0.7136374479780382,8.591771780903705e-28,3.6193253e-28,0.1817569084737896,0.458352006830204,0.2412858787672979,0.1525330088681287,0.45578206198964377,0.32592454811129556,0.2038659334686316,0,4,2024,97,1,15.964808076923077,19.549423076923077,3.7153845384615383,23.517385923076922
2024-04-07,0.9887634739512684,84.2595667389591,0.657615858021637,8.53990502657037e-28,3.7120761e-28,0.2824843297007148,0.4176081386912688,0.2430008892907518,0.2376263560734427,0.5623195740840033,0.3795771993882831,0.234758788215018,0,4,2024,98,1,15.31913423076923,20.976346153846155,2.2307693153846153,24.611151076923075
2024-04-08,0.7641632096385346,36.06336722185135,0.6657697552257107,1.0203108251962964e-27,3.5473598e-28,0.2310341344124982,0.7408770073264779,0.0868942526577939,0.2787822006134864,0.6590722822241092,0.41424727146150087,0.25923799809701714,0,4,2024,99,1,10.747019230769231,14.422500000000001,4.707692476923077,29.05759423076923
2024-04-09,0.4991463498044623,20.429689560877776,0.5755909006436901,7.843487541711111e-28,3.6131839999999995e-28,0.0977677091309417,1.0167634808636663,0.2269786582673441,0.1525030298678487,0.697953381015126,0.4390075085998304,0.2751629309348884,0,4,2024,100,1,9.2253845,13.376346153846155,0.7769230615384615,20.43721176923077
