time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,aasqa,region
2023-03-13,15.0,10.8,12.4,6.4,35.5,52,Pays-de-la-Loire
2023-03-14,11.8,7.0,10.0,2.3,33.9,52,Pays-de-la-Loire
2023-03-15,12.6,4.1,8.3,0.0,14.1,52,Pays-de-la-Loire
2023-03-16,17.5,6.8,10.5,0.0,15.8,52,Pays-de-la-Loire
2023-03-17,14.9,7.2,10.8,1.9,21.5,52,Pays-de-la-Loire
2023-03-18,13.7,9.2,11.1,8.3,27.7,52,Pays-de-la-Loire
2023-03-19,13.3,7.2,10.0,0.2,15.9,52,Pays-de-la-Loire
2023-03-20,13.6,5.3,9.0,0.0,13.9,52,Pays-de-la-Loire
2023-03-21,14.7,7.0,10.9,0.9,23.0,52,Pays-de-la-Loire
2023-03-22,13.5,9.7,11.5,5.9,28.4,52,Pays-de-la-Loire
2023-03-23,14.7,11.4,12.6,12.6,31.8,52,Pays-de-la-Loire
2023-03-24,13.2,10.1,11.5,2.2,35.8,52,Pays-de-la-Loire
2023-03-25,13.3,9.1,10.9,5.3,26.3,52,Pays-de-la-Loire
2023-03-26,12.6,8.4,10.0,10.0,32.9,52,Pays-de-la-Loire
2023-03-27,12.6,4.4,8.7,0.3,13.5,52,Pays-de-la-Loire
2023-03-28,14.3,5.2,9.4,0.3,18.6,52,Pays-de-la-Loire
2023-03-29,20.2,8.3,13.5,0.2,19.4,52,Pays-de-la-Loire
2023-03-30,14.9,11.4,12.9,6.7,31.9,52,Pays-de-la-Loire
2023-03-31,12.8,10.4,11.7,9.2,44.2,52,Pays-de-la-Loire
2023-04-01,12.6,8.8,10.3,1.5,27.4,52,Pays-de-la-Loire
2023-04-02,12.9,8.1,10.1,0.3,20.5,52,Pays-de-la-Loire
2023-04-03,11.1,2.3,7.7,0.0,16.7,52,Pays-de-la-Loire
2023-04-04,12.6,2.8,7.3,0.0,18.9,52,Pays-de-la-Loire
2023-04-05,12.8,0.6,7.1,0.0,10.1,52,Pays-de-la-Loire
2023-04-06,13.2,6.4,9.9,0.3,19.8,52,Pays-de-la-Loire
2023-04-07,14.8,7.6,10.4,0.2,12.8,52,Pays-de-la-Loire
2023-04-08,16.4,5.9,10.6,0.0,15.9,52,Pays-de-la-Loire
2023-04-09,18.9,7.6,12.4,0.0,13.8,52,Pays-de-la-Loire
2023-04-10,13.5,8.2,11.4,2.8,26.9,52,Pays-de-la-Loire
2023-04-11,13.0,8.8,11.1,3.8,29.5,52,Pays-de-la-Loire
2023-04-12,12.1,8.6,10.4,12.1,38.4,52,Pays-de-la-Loire
2023-04-13,11.6,6.7,9.1,3.2,25.1,52,Pays-de-la-Loire
2023-04-14,13.5,7.4,10.8,13.4,30.7,52,Pays-de-la-Loire
2023-04-15,15.2,6.4,10.7,0.2,23.5,52,Pays-de-la-Loire
2023-04-16,16.5,4.2,10.3,0.0,10.7,52,Pays-de-la-Loire
2023-04-17,16.2,6.6,11.4,0.0,18.7,52,Pays-de-la-Loire
2023-04-18,15.7,7.6,11.3,0.1,21.1,52,Pays-de-la-Loire
2023-04-19,18.8,6.9,12.6,0.1,16.8,52,Pays-de-la-Loire
2023-04-20,16.8,9.6,12.7,0.0,23.6,52,Pays-de-la-Loire
2023-04-21,14.7,5.6,10.1,0.0,14.0,52,Pays-de-la-Loire
2023-04-22,15.6,8.4,12.0,1.9,25.1,52,Pays-de-la-Loire
2023-04-23,14.2,10.2,12.1,7.8,33.5,52,Pays-de-la-Loire
2023-04-24,14.1,7.2,10.7,0.2,23.2,52,Pays-de-la-Loire
2023-04-25,13.1,5.8,9.9,1.5,12.7,52,Pays-de-la-Loire
2023-04-26,15.9,10.2,12.7,1.5,15.3,52,Pays-de-la-Loire
2023-04-27,17.0,8.5,12.9,2.9,18.8,52,Pays-de-la-Loire
2023-04-28,19.9,12.7,15.5,1.3,12.8,52,Pays-de-la-Loire
2023-04-29,17.0,10.1,13.6,0.0,14.3,52,Pays-de-la-Loire
2023-04-30,18.6,12.1,14.8,8.0,10.8,52,Pays-de-la-Loire
2023-05-01,17.4,11.2,13.7,0.5,13.7,52,Pays-de-la-Loire
2023-05-02,19.5,7.9,13.8,0.0,15.9,52,Pays-de-la-Loire
2023-05-03,21.6,11.0,16.2,0.0,24.2,52,Pays-de-la-Loire
2023-05-04,18.3,13.9,16.2,2.3,26.2,52,Pays-de-la-Loire
2023-05-05,16.9,12.9,14.7,7.2,24.7,52,Pays-de-la-Loire
2023-05-06,19.9,12.6,15.3,11.4,12.1,52,Pays-de-la-Loire
2023-05-07,18.5,13.0,15.5,1.5,17.7,52,Pays-de-la-Loire
2023-05-08,17.7,10.9,14.3,0.9,17.3,52,Pays-de-la-Loire
2023-05-09,17.5,12.1,14.8,9.6,30.2,52,Pays-de-la-Loire
2023-05-10,16.4,10.6,13.2,4.9,22.1,52,Pays-de-la-Loire
2023-05-11,16.0,9.1,12.3,6.5,13.4,52,Pays-de-la-Loire
2023-05-12,17.9,8.4,12.8,0.7,18.7,52,Pays-de-la-Loire
2023-05-13,18.5,10.2,14.6,2.1,17.1,52,Pays-de-la-Loire
2023-05-14,20.4,9.6,15.0,0.1,14.9,52,Pays-de-la-Loire
2023-05-15,15.7,10.9,13.1,4.6,24.1,52,Pays-de-la-Loire
2023-05-16,16.6,7.0,12.2,0.0,20.1,52,Pays-de-la-Loire
2023-05-17,18.2,7.2,13.0,0.0,21.9,52,Pays-de-la-Loire
2023-05-18,17.8,9.3,13.7,0.1,17.9,52,Pays-de-la-Loire
2023-05-19,19.5,8.1,14.0,0.0,18.4,52,Pays-de-la-Loire
2023-05-20,20.4,8.9,14.7,0.2,20.5,52,Pays-de-la-Loire
2023-05-21,21.6,11.4,16.6,0.7,18.1,52,Pays-de-la-Loire
2023-05-22,21.9,11.9,16.8,0.3,17.2,52,Pays-de-la-Loire
2023-05-23,19.8,12.7,16.4,0.0,25.0,52,Pays-de-la-Loire
2023-05-24,19.8,9.9,15.2,0.0,24.5,52,Pays-de-la-Loire
2023-05-25,20.1,10.9,16.1,0.0,29.0,52,Pays-de-la-Loire
2023-05-26,23.9,12.9,18.3,0.0,21.0,52,Pays-de-la-Loire
2023-05-27,25.8,13.4,19.7,0.0,18.6,52,Pays-de-la-Loire
2023-05-28,26.4,14.2,20.5,0.0,20.1,52,Pays-de-la-Loire
2023-05-29,25.9,16.1,20.9,0.0,24.1,52,Pays-de-la-Loire
2023-05-30,25.4,14.1,19.8,0.0,23.7,52,Pays-de-la-Loire
2023-05-31,25.5,13.2,19.5,0.0,21.6,52,Pays-de-la-Loire
2023-06-01,26.8,16.3,21.8,0.0,18.4,52,Pays-de-la-Loire
2023-06-02,24.5,15.7,20.4,0.0,20.6,52,Pays-de-la-Loire
2023-06-03,25.0,12.9,19.2,0.0,18.2,52,Pays-de-la-Loire
2023-06-04,27.5,15.4,21.3,0.0,17.8,52,Pays-de-la-Loire
2023-06-05,26.8,15.9,21.8,0.0,18.7,52,Pays-de-la-Loire
2023-06-06,26.2,16.3,21.6,0.0,19.0,52,Pays-de-la-Loire
2023-06-07,28.8,17.4,23.2,0.0,17.4,52,Pays-de-la-Loire
2023-06-08,29.0,20.5,23.5,1.1,20.5,52,Pays-de-la-Loire
2023-06-09,24.0,17.9,20.7,6.1,16.0,52,Pays-de-la-Loire
2023-06-10,24.5,17.9,20.5,0.6,19.5,52,Pays-de-la-Loire
2023-06-11,24.8,16.0,20.2,0.1,13.4,52,Pays-de-la-Loire
2023-06-12,26.7,15.2,20.9,0.0,15.9,52,Pays-de-la-Loire
2023-06-13,27.5,17.0,21.4,3.5,16.9,52,Pays-de-la-Loire
2023-06-14,28.2,16.5,22.1,0.1,15.5,52,Pays-de-la-Loire
2023-06-15,25.4,16.5,20.5,0.0,16.9,52,Pays-de-la-Loire
2023-06-16,25.1,15.1,19.9,0.0,10.2,52,Pays-de-la-Loire
2023-06-17,28.2,15.6,21.0,0.4,17.1,52,Pays-de-la-Loire
2023-06-18,21.9,16.6,19.1,2.8,17.7,52,Pays-de-la-Loire
2023-06-19,24.6,14.5,19.5,2.4,13.4,52,Pays-de-la-Loire
2023-06-20,23.3,17.3,20.3,6.1,18.7,52,Pays-de-la-Loire
2023-06-21,25.6,15.4,20.4,0.0,15.0,52,Pays-de-la-Loire
2023-06-22,26.2,18.5,22.0,0.0,16.6,52,Pays-de-la-Loire
2023-06-23,27.3,15.3,21.4,0.0,8.9,52,Pays-de-la-Loire
2023-06-24,29.8,17.0,23.6,0.0,14.3,52,Pays-de-la-Loire
2023-06-25,27.7,17.0,22.6,0.0,23.4,52,Pays-de-la-Loire
2023-06-26,25.0,14.9,19.9,0.0,17.4,52,Pays-de-la-Loire
2023-06-27,24.9,14.4,19.9,0.0,14.5,52,Pays-de-la-Loire
2023-06-28,25.6,15.6,21.2,0.0,11.9,52,Pays-de-la-Loire
2023-06-29,24.0,17.6,20.7,1.5,20.0,52,Pays-de-la-Loire
2023-06-30,19.1,13.8,17.2,2.3,22.1,52,Pays-de-la-Loire
2023-07-01,22.1,17.8,19.5,0.6,25.1,52,Pays-de-la-Loire
2023-07-02,20.7,13.9,17.9,0.3,20.5,52,Pays-de-la-Loire
2023-07-03,21.7,16.3,18.9,0.5,21.6,52,Pays-de-la-Loire
2023-07-04,22.6,13.6,17.6,10.7,28.6,52,Pays-de-la-Loire
2023-07-05,21.3,12.2,17.2,0.0,17.7,52,Pays-de-la-Loire
2023-07-06,24.6,11.0,17.9,0.0,12.5,52,Pays-de-la-Loire
2023-07-07,30.9,14.3,22.2,1.2,18.2,52,Pays-de-la-Loire
2023-07-08,26.9,18.1,22.0,5.2,16.9,52,Pays-de-la-Loire
2023-07-09,22.9,17.6,19.8,0.9,18.3,52,Pays-de-la-Loire
2023-07-10,26.1,14.0,20.3,0.0,14.5,52,Pays-de-la-Loire
2023-07-11,24.9,16.8,20.7,1.9,23.1,52,Pays-de-la-Loire
2023-07-12,23.4,14.1,18.7,0.1,18.8,52,Pays-de-la-Loire
2023-07-13,23.5,13.4,18.7,0.3,17.2,52,Pays-de-la-Loire
2023-07-14,27.1,15.8,21.0,0.3,34.9,52,Pays-de-la-Loire
2023-07-15,22.1,17.8,19.5,1.3,31.2,52,Pays-de-la-Loire
2023-07-16,21.8,16.0,18.8,0.6,24.3,52,Pays-de-la-Loire
2023-07-17,23.7,12.9,18.9,0.1,13.8,52,Pays-de-la-Loire
2023-07-18,26.5,14.9,20.1,2.1,20.5,52,Pays-de-la-Loire
2023-07-19,23.8,15.1,19.3,0.0,19.5,52,Pays-de-la-Loire
2023-07-20,25.5,14.2,19.5,0.0,17.9,52,Pays-de-la-Loire
2023-07-21,25.0,14.6,18.9,0.3,19.4,52,Pays-de-la-Loire
2023-07-22,21.8,12.5,17.8,0.0,26.7,52,Pays-de-la-Loire
2023-07-23,22.2,18.0,19.6,9.2,28.5,52,Pays-de-la-Loire
2023-07-24,21.2,15.9,18.6,4.5,24.8,52,Pays-de-la-Loire
2023-07-25,20.8,14.6,17.5,0.7,21.0,52,Pays-de-la-Loire
2023-07-26,22.4,12.8,17.9,0.6,20.5,52,Pays-de-la-Loire
2023-07-27,22.5,18.2,19.9,8.1,28.8,52,Pays-de-la-Loire
2023-07-28,23.2,18.6,20.1,14.1,21.9,52,Pays-de-la-Loire
2023-07-29,23.5,16.3,19.6,0.6,25.1,52,Pays-de-la-Loire
2023-07-30,21.4,14.6,18.0,0.1,19.7,52,Pays-de-la-Loire
2023-07-31,22.1,16.9,19.4,6.7,36.6,52,Pays-de-la-Loire
2023-08-01,20.4,15.6,18.6,3.0,31.0,52,Pays-de-la-Loire
2023-08-02,20.4,17.1,19.0,8.6,47.1,52,Pays-de-la-Loire
2023-08-03,19.1,15.6,17.0,8.6,29.2,52,Pays-de-la-Loire
2023-08-04,21.6,13.1,17.1,0.7,17.9,52,Pays-de-la-Loire
2023-08-05,20.0,13.1,16.5,1.4,32.4,52,Pays-de-la-Loire
2023-08-06,20.3,11.9,16.4,0.5,19.2,52,Pays-de-la-Loire
2023-08-07,22.0,10.6,16.5,0.0,11.5,52,Pays-de-la-Loire
2023-08-08,22.9,14.2,18.1,0.0,14.9,52,Pays-de-la-Loire
2023-08-09,27.4,13.2,20.3,0.0,15.9,52,Pays-de-la-Loire
2023-08-10,28.4,18.9,22.6,0.3,19.1,52,Pays-de-la-Loire
2023-08-11,22.0,18.4,20.4,6.1,15.1,52,Pays-de-la-Loire
2023-08-12,22.9,17.3,20.1,0.1,18.6,52,Pays-de-la-Loire
2023-08-13,22.7,16.1,19.1,1.6,15.8,52,Pays-de-la-Loire
2023-08-14,23.4,14.0,18.9,0.0,18.7,52,Pays-de-la-Loire
2023-08-15,23.1,15.6,19.6,0.3,9.7,52,Pays-de-la-Loire
2023-08-16,25.9,15.6,20.4,1.2,15.2,52,Pays-de-la-Loire
2023-08-17,29.4,16.9,22.9,0.6,11.9,52,Pays-de-la-Loire
2023-08-18,30.0,19.5,23.3,0.2,15.6,52,Pays-de-la-Loire
2023-08-19,25.5,18.6,21.9,0.0,15.0,52,Pays-de-la-Loire
2023-08-20,27.0,17.4,21.5,0.0,12.6,52,Pays-de-la-Loire
2023-08-21,30.4,18.5,24.2,0.0,15.0,52,Pays-de-la-Loire
2023-08-22,30.1,18.3,24.0,0.0,17.3,52,Pays-de-la-Loire
2023-08-23,33.8,19.1,25.9,0.0,17.5,52,Pays-de-la-Loire
2023-08-24,31.1,22.2,25.8,0.6,20.9,52,Pays-de-la-Loire
2023-08-25,22.0,16.8,19.4,0.0,22.7,52,Pays-de-la-Loire
2023-08-26,21.0,14.9,17.7,0.3,20.3,52,Pays-de-la-Loire
2023-08-27,21.5,12.0,17.1,1.3,20.7,52,Pays-de-la-Loire
2023-08-28,23.1,14.6,18.5,0.5,18.8,52,Pays-de-la-Loire
2023-08-29,19.9,13.0,16.4,0.2,14.8,52,Pays-de-la-Loire
2023-08-30,20.8,13.6,16.6,1.7,17.8,52,Pays-de-la-Loire
2023-08-31,22.0,14.4,18.3,1.2,23.5,52,Pays-de-la-Loire
2023-09-01,21.9,16.9,18.8,12.5,20.5,52,Pays-de-la-Loire
2023-09-02,25.2,15.1,20.0,12.6,14.8,52,Pays-de-la-Loire
2023-09-03,30.2,17.9,23.6,0.0,20.7,52,Pays-de-la-Loire
2023-09-04,32.5,21.5,26.7,0.0,21.7,52,Pays-de-la-Loire
2023-09-05,31.1,19.4,25.2,0.0,14.0,52,Pays-de-la-Loire
2023-09-06,31.7,18.5,24.7,0.0,10.1,52,Pays-de-la-Loire
2023-09-07,31.8,19.5,25.2,0.0,12.4,52,Pays-de-la-Loire
2023-09-08,32.5,19.5,25.2,0.0,8.4,52,Pays-de-la-Loire
2023-09-09,33.2,18.2,25.0,0.0,10.8,52,Pays-de-la-Loire
2023-09-10,29.4,20.8,24.2,1.1,16.2,52,Pays-de-la-Loire
2023-09-11,25.8,18.2,21.6,8.7,9.0,52,Pays-de-la-Loire
2023-09-12,25.1,17.2,20.4,4.4,17.0,52,Pays-de-la-Loire
2023-09-13,23.6,16.3,19.4,0.0,12.1,52,Pays-de-la-Loire
2023-09-14,25.6,14.1,19.5,0.0,13.4,52,Pays-de-la-Loire
2023-09-15,28.9,15.8,21.9,0.0,14.6,52,Pays-de-la-Loire
2023-09-16,25.9,18.9,21.8,0.7,14.3,52,Pays-de-la-Loire
2023-09-17,27.2,17.5,21.3,20.2,25.4,52,Pays-de-la-Loire
2023-09-18,22.2,15.9,18.4,0.6,25.4,52,Pays-de-la-Loire
2023-09-19,21.0,13.3,17.5,0.5,24.8,52,Pays-de-la-Loire
2023-09-20,22.5,17.4,19.3,11.0,34.2,52,Pays-de-la-Loire
2023-09-21,18.8,13.2,16.1,21.5,34.9,52,Pays-de-la-Loire
2023-09-22,18.4,10.5,14.4,4.7,22.3,52,Pays-de-la-Loire
2023-09-23,17.9,8.6,13.7,0.0,12.6,52,Pays-de-la-Loire
2023-09-24,20.9,12.1,15.7,0.0,15.5,52,Pays-de-la-Loire
2023-09-25,23.0,13.4,18.7,1.6,9.0,52,Pays-de-la-Loire
2023-09-26,24.0,15.4,18.8,0.0,14.1,52,Pays-de-la-Loire
2023-09-27,23.7,14.0,18.1,1.1,27.5,52,Pays-de-la-Loire
2023-09-28,23.4,13.4,18.0,0.0,18.7,52,Pays-de-la-Loire
2023-09-29,21.5,14.6,18.6,0.5,25.6,52,Pays-de-la-Loire
2023-09-30,22.6,11.7,16.6,0.0,9.8,52,Pays-de-la-Loire
2023-10-01,27.1,13.3,19.4,0.0,10.6,52,Pays-de-la-Loire
2023-10-02,27.4,14.6,19.8,0.0,16.4,52,Pays-de-la-Loire
2023-10-03,20.5,14.2,18.3,1.0,24.3,52,Pays-de-la-Loire
2023-10-04,19.2,9.2,13.9,0.0,10.1,52,Pays-de-la-Loire
2023-10-05,20.9,8.1,14.0,0.0,9.4,52,Pays-de-la-Loire
2023-10-06,22.5,7.0,14.0,0.0,10.1,52,Pays-de-la-Loire
2023-10-07,24.5,9.7,16.4,0.0,11.1,52,Pays-de-la-Loire
2023-10-08,26.1,11.6,17.5,0.0,10.5,52,Pays-de-la-Loire
2023-10-09,26.6,11.5,18.4,0.0,8.4,52,Pays-de-la-Loire
2023-10-10,26.2,11.9,18.2,0.0,10.5,52,Pays-de-la-Loire
2023-10-11,25.2,13.2,17.9,0.0,17.0,52,Pays-de-la-Loire
2023-10-12,22.8,17.3,19.7,0.3,19.5,52,Pays-de-la-Loire
2023-10-13,23.0,17.3,19.9,1.5,35.9,52,Pays-de-la-Loire
2023-10-14,16.9,11.1,14.6,0.0,21.9,52,Pays-de-la-Loire
2023-10-15,15.8,8.4,12.1,0.0,17.9,52,Pays-de-la-Loire
2023-10-16,16.3,7.9,11.7,0.0,21.9,52,Pays-de-la-Loire
2023-10-17,23.0,10.6,16.1,0.0,22.2,52,Pays-de-la-Loire
2023-10-18,20.5,17.0,18.9,14.1,37.2,52,Pays-de-la-Loire
2023-10-19,18.6,14.4,16.4,23.3,24.4,52,Pays-de-la-Loire
2023-10-20,16.4,12.9,14.1,8.4,27.4,52,Pays-de-la-Loire
2023-10-21,16.0,12.1,14.1,2.7,38.0,52,Pays-de-la-Loire
2023-10-22,17.7,10.1,13.4,0.2,23.1,52,Pays-de-la-Loire
2023-10-23,16.4,11.2,13.2,3.8,16.2,52,Pays-de-la-Loire
2023-10-24,15.9,9.9,12.7,16.9,26.1,52,Pays-de-la-Loire
2023-10-25,16.7,14.0,15.2,3.1,32.9,52,Pays-de-la-Loire
2023-10-26,16.5,12.0,14.3,17.7,23.4,52,Pays-de-la-Loire
2023-10-27,14.2,10.6,12.3,14.5,24.0,52,Pays-de-la-Loire
2023-10-28,14.9,11.7,13.4,15.0,40.6,52,Pays-de-la-Loire
2023-10-29,16.1,11.4,13.9,4.9,33.7,52,Pays-de-la-Loire
2023-10-30,13.6,11.1,12.2,12.7,23.8,52,Pays-de-la-Loire
2023-10-31,16.1,10.9,13.4,1.5,23.1,52,Pays-de-la-Loire
2023-11-01,15.4,12.1,13.8,22.5,46.1,52,Pays-de-la-Loire
2023-11-02,14.6,8.9,11.9,4.9,47.2,52,Pays-de-la-Loire
2023-11-03,13.9,7.7,10.2,3.4,20.9,52,Pays-de-la-Loire
2023-11-04,15.1,10.6,12.4,26.8,39.2,52,Pays-de-la-Loire
2023-11-05,14.6,10.7,11.9,2.5,32.1,52,Pays-de-la-Loire
2023-11-06,12.4,9.1,10.5,4.2,22.4,52,Pays-de-la-Loire
2023-11-07,12.3,6.6,9.1,2.6,15.3,52,Pays-de-la-Loire
2023-11-08,14.1,7.4,11.6,7.2,31.2,52,Pays-de-la-Loire
2023-11-09,11.6,8.1,10.3,7.9,32.0,52,Pays-de-la-Loire
2023-11-10,13.5,8.7,10.5,0.7,33.9,52,Pays-de-la-Loire
2023-11-11,12.4,4.6,8.6,8.9,25.9,52,Pays-de-la-Loire
2023-11-12,15.5,11.0,14.1,14.0,36.1,52,Pays-de-la-Loire
2023-11-13,16.9,14.6,15.8,6.4,38.7,52,Pays-de-la-Loire
2023-11-14,15.1,12.0,13.7,1.5,34.4,52,Pays-de-la-Loire
2023-11-15,14.8,9.4,11.6,0.1,13.7,52,Pays-de-la-Loire
2023-11-16,15.3,10.2,12.9,11.7,46.2,52,Pays-de-la-Loire
2023-11-17,13.6,7.6,10.3,0.4,13.8,52,Pays-de-la-Loire
2023-11-18,16.4,11.7,14.4,1.8,26.7,52,Pays-de-la-Loire
2023-11-19,15.4,11.4,14.1,0.2,24.8,52,Pays-de-la-Loire
2023-11-20,13.2,10.6,11.8,0.2,26.0,52,Pays-de-la-Loire
2023-11-21,13.4,8.9,10.7,0.1,20.1,52,Pays-de-la-Loire
2023-11-22,12.5,7.4,9.5,0.0,19.8,52,Pays-de-la-Loire
2023-11-23,12.7,5.1,9.5,0.1,14.1,52,Pays-de-la-Loire
2023-11-24,13.7,9.0,10.8,0.2,17.1,52,Pays-de-la-Loire
2023-11-25,8.3,0.7,5.1,0.0,14.0,52,Pays-de-la-Loire
2023-11-26,7.7,-0.8,3.3,0.0,12.3,52,Pays-de-la-Loire
2023-11-27,11.6,6.0,9.5,6.6,21.9,52,Pays-de-la-Loire
2023-11-28,9.6,3.5,7.3,0.0,21.7,52,Pays-de-la-Loire
2023-11-29,8.4,1.0,4.5,0.4,10.9,52,Pays-de-la-Loire
2023-11-30,10.8,2.1,5.7,3.3,14.9,52,Pays-de-la-Loire
2023-12-01,6.3,1.5,4.1,0.0,19.9,52,Pays-de-la-Loire
2023-12-02,4.3,-2.5,0.8,0.0,13.8,52,Pays-de-la-Loire
2023-12-03,8.6,2.5,5.6,8.8,27.2,52,Pays-de-la-Loire
2023-12-04,12.2,6.9,9.7,8.8,33.8,52,Pays-de-la-Loire
2023-12-05,10.1,4.9,7.3,0.0,26.0,52,Pays-de-la-Loire
2023-12-06,8.9,0.2,4.5,0.2,16.3,52,Pays-de-la-Loire
2023-12-07,12.9,5.4,7.8,14.8,22.5,52,Pays-de-la-Loire
2023-12-08,12.4,7.7,9.8,1.2,15.8,52,Pays-de-la-Loire
2023-12-09,14.9,9.9,12.6,17.3,35.9,52,Pays-de-la-Loire
2023-12-10,14.9,9.9,12.1,7.7,29.5,52,Pays-de-la-Loire
2023-12-11,14.2,12.2,13.3,12.8,21.1,52,Pays-de-la-Loire
2023-12-12,13.6,10.4,12.3,6.9,29.5,52,Pays-de-la-Loire
2023-12-13,10.9,7.1,9.0,2.9,22.6,52,Pays-de-la-Loire
2023-12-14,9.4,4.3,7.1,1.1,16.6,52,Pays-de-la-Loire
2023-12-15,10.8,5.0,7.6,0.0,10.7,52,Pays-de-la-Loire
2023-12-16,9.5,0.8,4.3,0.0,10.6,52,Pays-de-la-Loire
2023-12-17,4.1,1.7,2.9,0.0,9.5,52,Pays-de-la-Loire
2023-12-18,6.6,1.6,4.1,0.0,13.8,52,Pays-de-la-Loire
2023-12-19,12.5,6.8,9.8,5.0,22.2,52,Pays-de-la-Loire
2023-12-20,10.6,5.4,8.4,0.2,20.0,52,Pays-de-la-Loire
2023-12-21,12.8,9.4,11.4,0.0,24.0,52,Pays-de-la-Loire
2023-12-22,12.0,9.8,11.1,0.1,22.9,52,Pays-de-la-Loire
2023-12-23,12.9,8.1,10.3,0.1,22.7,52,Pays-de-la-Loire
2023-12-24,12.9,9.1,10.8,0.0,29.8,52,Pays-de-la-Loire
2023-12-25,13.3,10.1,11.6,0.2,22.4,52,Pays-de-la-Loire
2023-12-26,13.8,8.9,10.9,0.0,20.9,52,Pays-de-la-Loire
2023-12-27,13.2,6.1,10.0,2.2,28.1,52,Pays-de-la-Loire
2023-12-28,12.8,9.1,10.9,0.4,20.1,52,Pays-de-la-Loire
2023-12-29,12.8,9.1,10.7,0.9,25.2,52,Pays-de-la-Loire
2023-12-30,12.4,8.0,10.4,1.3,31.3,52,Pays-de-la-Loire
2023-12-31,12.6,8.1,9.5,11.1,41.4,52,Pays-de-la-Loire
2024-01-01,11.9,8.1,9.6,11.0,34.2,52,Pays-de-la-Loire
2024-01-02,13.4,11.6,12.3,37.2,40.0,52,Pays-de-la-Loire
2024-01-03,11.9,10.4,11.3,4.8,37.3,52,Pays-de-la-Loire
2024-01-04,12.9,9.3,10.4,3.9,37.1,52,Pays-de-la-Loire
2024-01-05,9.9,2.8,6.7,0.0,17.7,52,Pays-de-la-Loire
2024-01-06,8.8,4.0,5.6,0.1,19.0,52,Pays-de-la-Loire
2024-01-07,6.4,2.2,4.0,0.0,20.4,52,Pays-de-la-Loire
2024-01-08,4.3,-1.5,1.4,0.0,21.9,52,Pays-de-la-Loire
2024-01-09,0.6,-2.5,-0.8,0.0,16.6,52,Pays-de-la-Loire
2024-01-10,0.9,-1.9,-0.4,0.0,16.9,52,Pays-de-la-Loire
2024-01-11,5.4,-1.6,1.6,0.0,22.4,52,Pays-de-la-Loire
2024-01-12,4.0,-1.8,1.0,0.0,23.2,52,Pays-de-la-Loire
2024-01-13,3.6,-1.1,1.1,0.0,17.6,52,Pays-de-la-Loire
2024-01-14,4.9,-0.7,1.8,0.0,9.9,52,Pays-de-la-Loire
2024-01-15,6.1,1.2,3.5,3.7,15.2,52,Pays-de-la-Loire
2024-01-16,3.8,-1.4,1.5,2.1,14.8,52,Pays-de-la-Loire
2024-01-17,14.0,3.2,10.7,32.5,32.3,52,Pays-de-la-Loire
2024-01-18,11.2,-0.5,4.1,0.5,25.1,52,Pays-de-la-Loire
2024-01-19,4.3,-3.8,-0.6,0.0,14.3,52,Pays-de-la-Loire
2024-01-20,4.7,-3.8,-0.7,0.0,14.6,52,Pays-de-la-Loire
2024-01-21,12.8,0.3,7.9,4.3,34.2,52,Pays-de-la-Loire
2024-01-22,13.5,9.9,12.1,9.0,39.0,52,Pays-de-la-Loire
2024-01-23,13.4,8.6,10.9,1.2,25.9,52,Pays-de-la-Loire
2024-01-24,13.1,11.9,12.6,2.3,27.7,52,Pays-de-la-Loire
2024-01-25,12.8,8.3,10.6,0.1,19.9,52,Pays-de-la-Loire
2024-01-26,13.1,5.6,10.9,2.8,20.4,52,Pays-de-la-Loire
2024-01-27,11.6,4.1,6.8,0.0,12.2,52,Pays-de-la-Loire
2024-01-28,14.1,5.8,9.1,0.0,13.0,52,Pays-de-la-Loire
2024-01-29,14.7,8.4,10.4,0.0,16.2,52,Pays-de-la-Loire
2024-01-30,12.4,6.2,9.3,0.0,11.3,52,Pays-de-la-Loire
2024-01-31,14.1,5.6,9.0,0.0,10.0,52,Pays-de-la-Loire
2024-02-01,12.0,7.7,10.5,0.2,13.3,52,Pays-de-la-Loire
2024-02-02,11.6,7.8,9.8,0.0,8.6,52,Pays-de-la-Loire
2024-02-03,10.8,8.2,9.4,0.0,7.9,52,Pays-de-la-Loire
2024-02-04,10.9,7.9,9.2,0.0,9.8,52,Pays-de-la-Loire
2024-02-05,10.7,7.4,9.0,0.1,17.7,52,Pays-de-la-Loire
2024-02-06,13.2,8.8,10.6,0.9,26.7,52,Pays-de-la-Loire
2024-02-07,13.3,10.6,11.8,14.6,32.1,52,Pays-de-la-Loire
2024-02-08,13.4,11.4,12.4,14.0,33.0,52,Pays-de-la-Loire
2024-02-09,14.1,10.2,11.8,18.3,32.7,52,Pays-de-la-Loire
2024-02-10,11.9,8.4,9.8,1.4,28.1,52,Pays-de-la-Loire
2024-02-11,11.9,6.9,9.4,0.1,29.2,52,Pays-de-la-Loire
2024-02-12,11.6,6.3,8.4,6.6,14.1,52,Pays-de-la-Loire
2024-02-13,12.6,5.2,9.4,1.4,25.2,52,Pays-de-la-Loire
2024-02-14,16.9,11.6,13.3,0.0,18.4,52,Pays-de-la-Loire
