SnapshotDate,WarehouseKey,ProductKey,StockOnHand,DamagedCount
2023-11-13,2,1034,168,13
2023-11-13,2,1002,94,9
2023-11-13,2,1010,100,7
2023-11-13,2,1069,69,7
2023-11-13,2,1001,150,11
2023-11-13,2,1062,181,15
2023-11-13,2,1035,103,10
2023-11-13,3,1027,60,1
2023-11-13,3,1077,62,2
2023-11-13,3,1055,28,0
2023-11-13,3,1006,129,0
2023-11-13,3,1012,194,27
2023-11-13,4,1021,42,5
2023-11-13,4,1036,37,2
2023-11-13,4,1058,107,7
2023-11-13,4,1017,156,9
2023-11-13,4,1077,140,8
2023-11-13,4,1014,26,2
2023-11-13,5,1064,31,2
2023-11-13,5,1055,116,16
2023-11-13,5,1028,161,14
2023-11-13,5,1040,117,6
2023-11-13,5,1000,94,3
2023-11-13,5,1018,180,13
2023-11-13,5,1068,198,22
2023-11-13,5,1046,136,13
2023-11-13,5,1075,180,12
2023-11-13,6,1076,94,11
2023-11-13,6,1053,151,2
2023-11-13,6,1008,27,0
2023-11-13,6,1056,120,5
2023-11-13,6,1005,70,8
2023-11-13,6,1023,59,5
2023-11-13,6,1060,32,3
2023-11-13,6,1059,127,0
2023-11-13,7,1003,112,11
2023-11-13,7,1030,140,13
2023-11-13,7,1063,175,19
2023-11-13,7,1059,187,10
2023-11-13,7,1042,155,23
2023-11-13,8,1051,32,4
2023-11-13,8,1061,120,13
2023-11-13,8,1026,107,8
2023-11-13,8,1071,197,11
2023-11-13,8,1043,147,1
2023-11-13,8,1023,124,2
2023-11-13,8,1022,158,1
2023-11-20,1,1035,44,4
2023-11-20,1,1042,98,10
2023-11-20,1,1059,187,12
2023-11-20,1,1006,102,0
2023-11-20,1,1005,97,1
2023-11-20,1,1019,22,2
2023-11-20,1,1079,121,4
2023-11-20,1,1050,86,10
2023-11-20,2,1037,92,3
2023-11-20,2,1065,23,2
2023-11-20,2,1056,181,22
2023-11-20,2,1061,186,0
2023-11-20,2,1049,182,24
2023-11-20,2,1015,5,0
2023-11-20,2,1021,51,3
2023-11-20,2,1055,125,13
2023-11-20,2,1078,127,6
2023-11-20,3,1003,75,5
2023-11-20,3,1047,160,23
2023-11-20,3,1010,50,3
2023-11-20,3,1056,113,8
2023-11-20,3,1008,149,19
2023-11-20,3,1029,129,18
2023-11-20,3,1049,143,11
2023-11-20,3,1036,25,1
2023-11-20,4,1051,157,5
2023-11-20,4,1008,68,1
2023-11-20,4,1021,138,7
2023-11-20,4,1043,33,2
2023-11-20,4,1044,49,5
2023-11-20,4,1040,103,1
2023-11-20,4,1053,54,5
2023-11-20,5,1071,163,3
2023-11-20,5,1027,133,8
2023-11-20,5,1060,171,21
2023-11-20,5,1026,139,13
2023-11-20,5,1031,10,1
2023-11-20,6,1042,83,8
2023-11-20,6,1002,127,9
2023-11-20,6,1035,58,0
2023-11-20,6,1067,12,0
2023-11-20,6,1046,193,26
2023-11-20,7,1064,192,18
2023-11-20,7,1077,111,8
2023-11-20,7,1013,108,12
2023-11-20,7,1033,75,2
2023-11-20,7,1007,83,9
2023-11-20,8,1009,15,1
2023-11-20,8,1069,188,3
2023-11-20,8,1021,82,10
2023-11-20,8,1060,26,3
2023-11-20,8,1041,83,7
2023-11-20,8,1037,167,3
2023-11-20,8,1027,199,11
2023-11-27,1,1035,116,12
2023-11-27,1,1075,26,0
2023-11-27,1,1078,122,12
2023-11-27,1,1051,23,2
2023-11-27,1,1033,131,0
2023-11-27,1,1058,47,7
2023-11-27,1,1021,161,21
2023-11-27,1,1027,177,8
2023-11-27,2,1007,73,7
2023-11-27,2,1032,179,22
2023-11-27,2,1075,191,26
2023-11-27,2,1067,146,19
2023-11-27,2,1049,36,2
2023-11-27,2,1009,175,13
2023-11-27,2,1012,94,3
2023-11-27,2,1013,193,8
2023-11-27,2,1057,102,2
2023-11-27,2,1021,164,20
2023-11-27,3,1032,44,4
2023-11-27,3,1004,133,18
2023-11-27,3,1000,167,11
2023-11-27,3,1011,96,11
2023-11-27,3,1017,83,12
2023-11-27,3,1006,139,3
2023-11-27,4,1022,77,0
2023-11-27,4,1051,69,7
2023-11-27,4,1061,47,1
2023-11-27,4,1029,23,3
2023-11-27,4,1009,69,5
2023-11-27,4,1018,167,20
2023-11-27,4,1073,113,1
2023-11-27,4,1026,42,5
2023-11-27,5,1060,165,6
2023-11-27,5,1008,21,3
2023-11-27,5,1039,177,17
2023-11-27,5,1004,102,8
2023-11-27,5,1051,146,19
2023-11-27,5,1019,120,3
2023-11-27,5,1003,69,3
2023-11-27,5,1049,158,13
2023-11-27,6,1004,177,0
2023-11-27,6,1000,12,0
2023-11-27,6,1073,67,3
2023-11-27,6,1065,15,0
2023-11-27,6,1049,79,9
2023-11-27,6,1057,8,0
2023-11-27,6,1068,96,7
2023-11-27,6,1078,91,1
2023-11-27,7,1071,18,0
2023-11-27,7,1010,176,11
2023-11-27,7,1074,83,12
2023-11-27,7,1027,10,1
2023-11-27,7,1077,106,5
2023-11-27,8,1072,57,8
2023-11-27,8,1041,150,11
2023-11-27,8,1075,80,7
2023-11-27,8,1047,112,0
2023-11-27,8,1012,152,8
2023-11-27,8,1079,28,2
2023-11-27,8,1062,137,12
2023-11-27,8,1078,62,1
2023-12-04,1,1047,174,5
2023-12-04,1,1073,73,8
2023-12-04,1,1006,199,2
2023-12-04,1,1031,65,9
2023-12-04,1,1043,180,4
2023-12-04,1,1063,155,21
2023-12-04,1,1007,71,2
2023-12-04,1,1052,194,16
2023-12-04,1,1023,128,4
2023-12-04,2,1053,9,1
2023-12-04,2,1041,172,24
2023-12-04,2,1008,182,6
2023-12-04,2,1015,35,5
2023-12-04,2,1038,11,1
2023-12-04,2,1004,176,11
2023-12-04,2,1020,47,6
2023-12-04,2,1005,128,15
2023-12-04,3,1058,79,10
2023-12-04,3,1054,68,4
2023-12-04,3,1030,187,27
2023-12-04,3,1073,21,0
2023-12-04,3,1014,186,12
2023-12-04,3,1059,38,4
2023-12-04,3,1009,107,8
2023-12-04,3,1003,132,19
2023-12-04,4,1025,72,7
2023-12-04,4,1010,192,26
2023-12-04,4,1061,167,16
2023-12-04,4,1049,136,4
2023-12-04,4,1078,83,4
2023-12-04,4,1012,143,3
2023-12-04,5,1055,161,8
2023-12-04,5,1035,95,9
2023-12-04,5,1016,32,2
2023-12-04,5,1051,34,5
2023-12-04,5,1037,23,3
2023-12-04,5,1025,27,1
2023-12-04,5,1054,31,2
2023-12-04,6,1065,68,0
2023-12-04,6,1056,192,27
2023-12-04,6,1009,34,5
2023-12-04,6,1073,166,6
2023-12-04,6,1042,131,3
2023-12-04,6,1075,146,19
2023-12-04,6,1014,54,2
2023-12-04,6,1033,124,12
2023-12-04,6,1048,113,11
2023-12-04,6,1023,39,5
2023-12-04,7,1064,29,2
2023-12-04,7,1046,186,6
2023-12-04,7,1031,107,13
2023-12-04,7,1001,175,8
2023-12-04,7,1056,70,6
2023-12-04,7,1037,150,0
2023-12-04,7,1039,46,2
2023-12-04,7,1005,166,13
2023-12-04,8,1053,24,1
2023-12-04,8,1035,68,1
2023-12-04,8,1045,158,8
2023-12-04,8,1005,117,4
2023-12-04,8,1016,66,5
2023-12-04,8,1073,47,4
2023-12-04,8,1072,139,16
2023-12-04,8,1058,188,1
2023-12-11,1,1012,21,2
2023-12-11,1,1078,24,3
2023-12-11,1,1051,136,12
2023-12-11,1,1029,44,0
2023-12-11,1,1011,43,2
2023-12-11,1,1038,63,9
2023-12-11,1,1018,18,2
2023-12-11,1,1072,138,3
2023-12-11,2,1077,180,3
2023-12-11,2,1059,161,2
2023-12-11,2,1024,87,9
2023-12-11,2,1019,71,2
2023-12-11,2,1034,151,12
2023-12-11,2,1071,144,19
2023-12-11,2,1079,77,5
2023-12-11,3,1016,32,4
2023-12-11,3,1075,131,0
2023-12-11,3,1065,157,14
2023-12-11,3,1056,92,2
2023-12-11,3,1021,146,10
2023-12-11,3,1051,21,1
2023-12-11,3,1002,37,4
2023-12-11,3,1062,9,1
2023-12-11,4,1030,76,9
2023-12-11,4,1056,86,8
2023-12-11,4,1027,53,4
2023-12-11,4,1070,66,5
2023-12-11,4,1069,148,9
2023-12-11,5,1063,17,2
2023-12-11,5,1022,77,8
2023-12-11,5,1061,67,2
2023-12-11,5,1059,103,2
2023-12-11,5,1073,106,15
2023-12-11,5,1011,102,8
2023-12-11,5,1027,91,6
2023-12-11,5,1039,141,15
2023-12-11,5,1045,197,24
2023-12-11,6,1039,195,23
2023-12-11,6,1050,67,4
2023-12-11,6,1070,13,1
2023-12-11,6,1047,141,4
2023-12-11,6,1056,198,22
2023-12-11,6,1049,161,1
2023-12-11,6,1059,161,20
2023-12-11,6,1065,124,1
2023-12-11,6,1078,194,27
2023-12-11,7,1054,179,24
2023-12-11,7,1066,97,9
2023-12-11,7,1026,197,9
2023-12-11,7,1023,131,2
2023-12-11,7,1019,83,10
2023-12-11,7,1059,96,11
2023-12-11,7,1027,91,3
2023-12-11,8,1039,118,0
2023-12-11,8,1004,121,6
2023-12-11,8,1014,125,0
2023-12-11,8,1006,182,24
2023-12-11,8,1073,118,8
2023-12-11,8,1075,56,4
2023-12-11,8,1071,133,14
2023-12-11,8,1050,93,10
2023-12-11,8,1053,15,0
2023-12-11,8,1033,196,5
2023-12-18,1,1065,50,1
2023-12-18,1,1006,179,12
2023-12-18,1,1076,136,10
2023-12-18,1,1052,26,3
2023-12-18,1,1041,55,5
2023-12-18,1,1043,130,15
2023-12-18,1,1072,44,0
2023-12-18,1,1004,138,18
2023-12-18,1,1036,123,3
2023-12-18,2,1064,159,17
2023-12-18,2,1069,190,4
2023-12-18,2,1031,23,3
2023-12-18,2,1052,26,0
2023-12-18,2,1010,158,18
2023-12-18,2,1055,91,8
2023-12-18,2,1038,187,16
2023-12-18,2,1047,199,5
2023-12-18,2,1050,75,2
2023-12-18,2,1028,183,21
2023-12-18,3,1068,127,11
2023-12-18,3,1008,66,7
2023-12-18,3,1004,27,2
2023-12-18,3,1079,47,2
2023-12-18,3,1031,125,12
2023-12-18,3,1007,157,1
2023-12-18,3,1074,192,7
2023-12-18,3,1003,116,5
2023-12-18,4,1035,92,5
2023-12-18,4,1079,128,8
2023-12-18,4,1028,178,24
2023-12-18,4,1029,155,4
2023-12-18,4,1016,102,4
2023-12-18,4,1058,129,14
2023-12-18,4,1069,192,14
2023-12-18,4,1066,57,0
2023-12-18,5,1017,120,11
2023-12-18,5,1025,93,1
2023-12-18,5,1054,132,7
2023-12-18,5,1005,152,19
2023-12-18,5,1030,186,4
2023-12-18,5,1013,169,1
2023-12-18,5,1077,197,29
2023-12-18,5,1046,85,1
2023-12-18,5,1004,177,15
2023-12-18,5,1065,172,14
2023-12-18,6,1065,70,4
2023-12-18,6,1070,188,5
2023-12-18,6,1058,60,1
2023-12-18,6,1032,137,3
2023-12-18,6,1076,22,2
2023-12-18,7,1061,191,14
2023-12-18,7,1031,94,12
2023-12-18,7,1012,111,16
2023-12-18,7,1079,61,2
2023-12-18,7,1075,107,15
2023-12-18,8,1034,119,13
2023-12-18,8,1044,59,4
2023-12-18,8,1055,137,12
2023-12-18,8,1075,90,4
2023-12-18,8,1071,123,4
2023-12-25,1,1026,161,7
2023-12-25,1,1006,145,17
2023-12-25,1,1024,132,1
2023-12-25,1,1003,96,6
2023-12-25,1,1066,129,13
2023-12-25,1,1042,136,1
2023-12-25,2,1002,67,1
2023-12-25,2,1025,39,1
2023-12-25,2,1032,117,17
2023-12-25,2,1056,19,2
2023-12-25,2,1022,25,0
2023-12-25,2,1031,148,17
2023-12-25,3,1059,126,6
2023-12-25,3,1007,199,16
2023-12-25,3,1025,184,7
2023-12-25,3,1039,79,5
2023-12-25,3,1035,53,6
2023-12-25,3,1076,88,3
2023-12-25,3,1066,85,9
2023-12-25,3,1005,108,10
2023-12-25,3,1079,185,12
2023-12-25,4,1064,198,16
2023-12-25,4,1024,110,13
2023-12-25,4,1069,129,12
2023-12-25,4,1073,99,6
2023-12-25,4,1001,73,0
2023-12-25,4,1044,107,0
2023-12-25,4,1005,7,0
2023-12-25,4,1040,12,0
2023-12-25,4,1020,124,9
2023-12-25,4,1051,197,1
2023-12-25,5,1003,30,1
2023-12-25,5,1055,169,7
2023-12-25,5,1028,138,6
2023-12-25,5,1017,126,14
2023-12-25,5,1034,74,2
2023-12-25,5,1035,146,8
2023-12-25,5,1070,48,5
2023-12-25,5,1075,27,3
2023-12-25,5,1007,165,15
2023-12-25,5,1029,97,6
2023-12-25,6,1050,144,2
2023-12-25,6,1042,104,10
2023-12-25,6,1068,71,6
2023-12-25,6,1066,65,6
2023-12-25,6,1032,136,1
2023-12-25,6,1052,96,2
2023-12-25,6,1015,70,5
2023-12-25,7,1077,43,6
2023-12-25,7,1043,171,15
2023-12-25,7,1011,101,2
2023-12-25,7,1056,103,11
2023-12-25,7,1005,94,3
2023-12-25,7,1048,40,5
2023-12-25,7,1036,51,6
2023-12-25,7,1046,116,8
2023-12-25,8,1054,40,0
2023-12-25,8,1042,186,23
2023-12-25,8,1009,38,3
2023-12-25,8,1074,111,7
2023-12-25,8,1059,85,0
2023-12-25,8,1055,86,12
2024-01-01,1,1000,109,6
2024-01-01,1,1042,81,2
2024-01-01,1,1073,145,7
2024-01-01,1,1013,56,2
2024-01-01,1,1060,58,8
2024-01-01,1,1064,66,5
2024-01-01,1,1062,116,5
2024-01-01,1,1052,129,6
2024-01-01,2,1012,5,0
2024-01-01,2,1011,95,4
2024-01-01,2,1072,12,1
2024-01-01,2,1010,165,16
2024-01-01,2,1065,50,3
2024-01-01,2,1019,171,22
2024-01-01,2,1000,20,0
2024-01-01,2,1051,25,1
2024-01-01,3,1069,142,20
2024-01-01,3,1021,117,17
2024-01-01,3,1053,54,4
2024-01-01,3,1047,135,2
2024-01-01,3,1042,169,18
2024-01-01,3,1010,91,7
2024-01-01,3,1017,30,2
2024-01-01,4,1051,165,18
2024-01-01,4,1029,121,1
2024-01-01,4,1077,157,12
2024-01-01,4,1060,89,0
2024-01-01,4,1003,26,3
2024-01-01,4,1001,125,4
2024-01-01,4,1025,129,7
2024-01-01,4,1042,59,8
2024-01-01,4,1044,186,6
2024-01-01,4,1021,48,7
2024-01-01,5,1053,94,11
2024-01-01,5,1012,146,19
2024-01-01,5,1014,75,2
2024-01-01,5,1031,120,16
2024-01-01,5,1078,65,8
2024-01-01,5,1067,25,3
2024-01-01,5,1068,82,5
2024-01-01,5,1076,63,7
2024-01-01,5,1029,107,13
2024-01-01,5,1048,33,2
2024-01-01,6,1071,82,2
2024-01-01,6,1007,97,14
2024-01-01,6,1011,142,15
2024-01-01,6,1030,25,0
2024-01-01,6,1062,110,15
2024-01-01,7,1039,81,1
2024-01-01,7,1016,17,2
2024-01-01,7,1021,86,9
2024-01-01,7,1057,120,10
2024-01-01,7,1046,109,16
2024-01-01,8,1038,51,4
2024-01-01,8,1018,162,8
2024-01-01,8,1003,73,3
2024-01-01,8,1052,82,8
2024-01-01,8,1048,87,13
2024-01-01,8,1056,72,2
2024-01-01,8,1013,12,1
2024-01-08,1,1073,54,8
2024-01-08,1,1062,149,6
2024-01-08,1,1064,152,5
2024-01-08,1,1032,181,9
2024-01-08,1,1065,45,5
2024-01-08,2,1065,134,16
2024-01-08,2,1008,121,14
2024-01-08,2,1011,129,17
2024-01-08,2,1017,191,26
2024-01-08,2,1024,132,6
2024-01-08,2,1053,36,1
2024-01-08,2,1020,85,0
2024-01-08,2,1027,64,5
2024-01-08,2,1069,127,8
2024-01-08,2,1019,68,3
2024-01-08,3,1043,5,0
2024-01-08,3,1003,11,1
2024-01-08,3,1024,79,1
2024-01-08,3,1075,157,16
2024-01-08,3,1056,133,16
2024-01-08,3,1067,139,12
2024-01-08,3,1065,108,7
2024-01-08,3,1051,30,4
2024-01-08,3,1028,57,6
2024-01-08,4,1037,104,14
2024-01-08,4,1052,15,0
2024-01-08,4,1025,173,15
2024-01-08,4,1031,101,0
2024-01-08,4,1006,168,13
2024-01-08,4,1076,125,1
2024-01-08,4,1079,72,8
2024-01-08,4,1034,17,0
2024-01-08,5,1026,101,8
2024-01-08,5,1037,189,2
2024-01-08,5,1024,103,14
2024-01-08,5,1001,52,0
2024-01-08,5,1055,164,0
2024-01-08,5,1003,116,3
2024-01-08,5,1031,42,1
2024-01-08,5,1040,31,4
2024-01-08,5,1045,162,16
2024-01-08,6,1027,26,1
2024-01-08,6,1018,135,17
2024-01-08,6,1055,17,2
2024-01-08,6,1008,179,13
2024-01-08,6,1001,46,4
2024-01-08,7,1048,107,13
2024-01-08,7,1052,118,11
2024-01-08,7,1021,100,11
2024-01-08,7,1019,61,8
2024-01-08,7,1024,54,7
2024-01-08,7,1015,172,6
2024-01-08,7,1073,195,28
2024-01-08,7,1013,87,7
2024-01-08,7,1077,157,23
2024-01-08,7,1022,185,19
2024-01-08,8,1063,40,0
2024-01-08,8,1030,182,8
2024-01-08,8,1038,121,18
2024-01-08,8,1050,85,9
2024-01-08,8,1068,152,6
2024-01-08,8,1078,145,13
2024-01-08,8,1012,155,6
2024-01-08,8,1070,146,6
2024-01-08,8,1043,178,1
2024-01-15,1,1071,152,11
2024-01-15,1,1047,162,21
2024-01-15,1,1033,69,2
2024-01-15,1,1058,35,0
2024-01-15,1,1019,74,11
2024-01-15,1,1066,92,12
2024-01-15,2,1044,195,3
2024-01-15,2,1048,133,18
2024-01-15,2,1015,169,23
2024-01-15,2,1072,199,0
2024-01-15,2,1062,44,4
2024-01-15,2,1065,15,0
2024-01-15,2,1003,139,2
2024-01-15,2,1037,141,2
2024-01-15,2,1071,70,0
2024-01-15,3,1017,21,0
2024-01-15,3,1072,14,1
2024-01-15,3,1034,176,0
2024-01-15,3,1070,97,10
2024-01-15,3,1068,130,7
2024-01-15,3,1026,131,15
2024-01-15,3,1008,68,3
2024-01-15,3,1067,151,20
2024-01-15,4,1057,67,2
2024-01-15,4,1012,49,0
2024-01-15,4,1035,55,2
2024-01-15,4,1005,98,4
2024-01-15,4,1075,77,0
2024-01-15,4,1050,143,3
2024-01-15,4,1009,68,7
2024-01-15,4,1067,47,7
2024-01-15,4,1036,186,15
2024-01-15,5,1031,98,1
2024-01-15,5,1012,181,23
2024-01-15,5,1078,65,0
2024-01-15,5,1040,115,15
2024-01-15,5,1008,158,2
2024-01-15,5,1079,58,3
2024-01-15,5,1052,147,8
2024-01-15,5,1050,63,4
2024-01-15,6,1050,13,1
2024-01-15,6,1028,180,4
2024-01-15,6,1009,158,21
2024-01-15,6,1066,57,7
2024-01-15,6,1036,134,18
2024-01-15,6,1056,89,10
2024-01-15,6,1049,80,0
2024-01-15,6,1014,74,7
2024-01-15,6,1021,173,15
2024-01-15,6,1039,128,18
2024-01-15,7,1021,31,4
2024-01-15,7,1007,167,17
2024-01-15,7,1064,151,8
2024-01-15,7,1016,110,10
2024-01-15,7,1069,145,21
2024-01-15,7,1038,73,7
2024-01-15,8,1026,168,6
2024-01-15,8,1051,110,3
2024-01-15,8,1066,42,4
2024-01-15,8,1053,22,0
2024-01-15,8,1032,128,6
2024-01-22,1,1009,23,1
2024-01-22,1,1000,63,4
2024-01-22,1,1040,42,4
2024-01-22,1,1020,179,26
2024-01-22,1,1010,167,19
2024-01-22,1,1042,47,6
2024-01-22,1,1052,70,7
2024-01-22,1,1023,103,13
2024-01-22,1,1063,87,13
2024-01-22,1,1026,18,0
2024-01-22,2,1008,168,15
2024-01-22,2,1067,53,0
2024-01-22,2,1043,163,11
2024-01-22,2,1002,92,10
2024-01-22,2,1057,161,23
2024-01-22,3,1057,22,2
2024-01-22,3,1014,160,21
2024-01-22,3,1033,26,1
2024-01-22,3,1027,19,1
2024-01-22,3,1055,102,9
2024-01-22,3,1072,80,4
2024-01-22,3,1012,108,4
2024-01-22,3,1056,125,8
2024-01-22,4,1027,108,7
2024-01-22,4,1077,82,11
2024-01-22,4,1062,115,9
2024-01-22,4,1038,157,1
2024-01-22,4,1053,96,11
2024-01-22,5,1040,56,1
2024-01-22,5,1020,174,2
2024-01-22,5,1000,66,4
2024-01-22,5,1058,56,3
2024-01-22,5,1022,168,17
2024-01-22,5,1039,28,1
2024-01-22,5,1071,44,0
2024-01-22,5,1053,171,3
2024-01-22,6,1002,84,12
2024-01-22,6,1060,197,23
2024-01-22,6,1048,12,0
2024-01-22,6,1018,109,9
2024-01-22,6,1049,5,0
2024-01-22,6,1043,155,14
2024-01-22,6,1003,46,1
2024-01-22,6,1054,96,10
2024-01-22,7,1023,198,12
2024-01-22,7,1031,83,2
2024-01-22,7,1008,130,5
2024-01-22,7,1016,87,1
2024-01-22,7,1013,107,1
2024-01-22,7,1004,179,19
2024-01-22,7,1057,112,8
2024-01-22,7,1079,123,15
2024-01-22,8,1051,66,4
2024-01-22,8,1041,116,9
2024-01-22,8,1026,188,16
2024-01-22,8,1044,8,1
2024-01-22,8,1035,129,2
2024-01-29,1,1011,105,6
2024-01-29,1,1071,52,2
2024-01-29,1,1063,58,7
2024-01-29,1,1066,54,2
2024-01-29,1,1010,57,5
2024-01-29,1,1061,34,2
2024-01-29,1,1058,44,5
2024-01-29,1,1004,63,5
2024-01-29,1,1074,81,4
2024-01-29,2,1031,30,3
2024-01-29,2,1023,145,4
2024-01-29,2,1036,178,12
2024-01-29,2,1001,145,16
2024-01-29,2,1066,194,5
2024-01-29,2,1050,126,0
2024-01-29,2,1079,136,13
2024-01-29,2,1017,175,26
2024-01-29,2,1075,171,11
2024-01-29,2,1025,15,2
2024-01-29,3,1008,104,1
2024-01-29,3,1028,148,7
2024-01-29,3,1054,167,2
2024-01-29,3,1006,192,22
2024-01-29,3,1064,126,8
2024-01-29,3,1005,167,21
2024-01-29,4,1062,143,3
2024-01-29,4,1033,102,7
2024-01-29,4,1036,171,9
2024-01-29,4,1067,133,9
2024-01-29,4,1075,48,6
2024-01-29,4,1070,51,5
2024-01-29,5,1002,114,3
2024-01-29,5,1037,10,0
2024-01-29,5,1009,138,16
2024-01-29,5,1015,65,4
2024-01-29,5,1071,114,1
2024-01-29,5,1041,159,0
2024-01-29,5,1046,101,11
2024-01-29,5,1051,88,4
2024-01-29,5,1044,96,10
2024-01-29,5,1061,103,6
2024-01-29,6,1040,86,9
2024-01-29,6,1019,145,5
2024-01-29,6,1041,102,3
2024-01-29,6,1023,181,1
2024-01-29,6,1053,86,10
2024-01-29,6,1009,114,4
2024-01-29,7,1005,18,0
2024-01-29,7,1054,109,10
2024-01-29,7,1048,36,5
2024-01-29,7,1070,102,7
2024-01-29,7,1079,86,10
2024-01-29,7,1024,57,7
2024-01-29,7,1049,54,2
2024-01-29,8,1037,181,8
2024-01-29,8,1023,131,13
2024-01-29,8,1077,197,12
2024-01-29,8,1007,162,20
2024-01-29,8,1002,70,5
2024-01-29,8,1000,159,5
2024-02-05,1,1064,151,20
2024-02-05,1,1003,88,2
2024-02-05,1,1069,60,3
2024-02-05,1,1059,102,6
2024-02-05,1,1029,34,2
2024-02-05,1,1005,90,4
2024-02-05,1,1073,166,13
2024-02-05,1,1074,26,2
2024-02-05,2,1023,172,12
2024-02-05,2,1044,132,10
2024-02-05,2,1047,130,15
2024-02-05,2,1041,114,2
2024-02-05,2,1013,116,8
2024-02-05,2,1074,190,24
2024-02-05,3,1007,36,5
2024-02-05,3,1035,145,5
2024-02-05,3,1020,58,5
2024-02-05,3,1014,139,13
2024-02-05,3,1001,57,6
2024-02-05,3,1002,66,8
2024-02-05,3,1075,118,17
2024-02-05,3,1054,151,6
2024-02-05,3,1016,27,2
2024-02-05,4,1066,104,8
2024-02-05,4,1076,98,7
2024-02-05,4,1007,19,2
2024-02-05,4,1038,43,5
2024-02-05,4,1035,109,3
2024-02-05,4,1072,84,8
2024-02-05,4,1043,179,0
2024-02-05,4,1023,70,0
2024-02-05,4,1052,100,8
2024-02-05,4,1048,31,1
2024-02-05,5,1028,97,3
2024-02-05,5,1026,170,16
2024-02-05,5,1036,80,7
2024-02-05,5,1046,111,5
2024-02-05,5,1006,59,6
2024-02-05,5,1076,41,1
2024-02-05,5,1048,138,16
2024-02-05,5,1024,43,5
2024-02-05,6,1048,158,23
2024-02-05,6,1007,161,9
2024-02-05,6,1059,67,5
2024-02-05,6,1015,105,11
2024-02-05,6,1029,181,21
2024-02-05,6,1040,30,1
2024-02-05,6,1060,154,9
2024-02-05,6,1079,124,10
2024-02-05,6,1052,157,9
2024-02-05,7,1034,125,7
2024-02-05,7,1078,121,2
2024-02-05,7,1049,175,11
2024-02-05,7,1057,51,7
2024-02-05,7,1058,55,3
2024-02-05,7,1071,19,2
2024-02-05,8,1006,88,10
2024-02-05,8,1054,107,8
2024-02-05,8,1017,129,2
2024-02-05,8,1061,48,6
2024-02-05,8,1056,129,7
2024-02-05,8,1018,112,10
2024-02-05,8,1058,19,1
2024-02-05,8,1011,194,6
2024-02-05,8,1008,67,1
2024-02-05,8,1031,178,8
2024-02-12,1,1060,114,16
2024-02-12,1,1032,68,10
2024-02-12,1,1077,46,3
2024-02-12,1,1001,42,0
2024-02-12,1,1000,50,1
2024-02-12,2,1021,133,17
2024-02-12,2,1028,92,8
2024-02-12,2,1002,59,0
2024-02-12,2,1074,103,10
2024-02-12,2,1001,105,7
2024-02-12,2,1067,63,5
2024-02-12,2,1054,56,6
2024-02-12,2,1014,140,11
2024-02-12,2,1020,184,6
2024-02-12,2,1077,15,2
2024-02-12,3,1033,40,1
2024-02-12,3,1009,115,9
2024-02-12,3,1068,5,0
2024-02-12,3,1055,11,1
2024-02-12,3,1040,130,10
2024-02-12,3,1062,20,0
2024-02-12,4,1057,167,13
2024-02-12,4,1042,61,9
2024-02-12,4,1040,16,1
2024-02-12,4,1077,181,13
2024-02-12,4,1039,94,2
2024-02-12,4,1001,153,10
2024-02-12,4,1037,50,6
2024-02-12,4,1062,54,5
2024-02-12,4,1049,157,1
2024-02-12,5,1025,125,12
2024-02-12,5,1035,104,2
2024-02-12,5,1016,67,0
2024-02-12,5,1003,62,0
2024-02-12,5,1059,109,0
2024-02-12,5,1044,32,4
2024-02-12,5,1056,86,6
2024-02-12,6,1062,73,7
2024-02-12,6,1024,142,19
2024-02-12,6,1011,55,0
2024-02-12,6,1068,103,4
2024-02-12,6,1070,162,0
2024-02-12,6,1035,188,10
2024-02-12,6,1018,196,11
2024-02-12,6,1073,80,10
2024-02-12,7,1066,52,4
2024-02-12,7,1009,59,8
2024-02-12,7,1020,14,0
2024-02-12,7,1071,52,4
2024-02-12,7,1045,29,1
2024-02-12,7,1069,108,1
2024-02-12,8,1042,180,27
2024-02-12,8,1039,164,10
2024-02-12,8,1023,135,1
2024-02-12,8,1041,23,1
2024-02-12,8,1071,37,3
2024-02-12,8,1045,74,4
2024-02-19,1,1027,140,13
2024-02-19,1,1074,166,22
2024-02-19,1,1070,97,3
2024-02-19,1,1032,29,1
2024-02-19,1,1061,182,21
2024-02-19,1,1003,146,20
2024-02-19,1,1060,99,5
2024-02-19,1,1036,48,7
2024-02-19,2,1077,34,5
2024-02-19,2,1025,181,1
2024-02-19,2,1048,63,1
2024-02-19,2,1050,121,8
2024-02-19,2,1023,172,16
2024-02-19,2,1044,130,0
2024-02-19,2,1038,77,1
2024-02-19,2,1064,139,14
2024-02-19,2,1000,192,14
2024-02-19,3,1048,92,9
2024-02-19,3,1031,121,7
2024-02-19,3,1002,60,8
2024-02-19,3,1058,28,2
2024-02-19,3,1064,174,25
2024-02-19,3,1008,66,5
2024-02-19,3,1067,173,23
2024-02-19,3,1003,157,14
2024-02-19,3,1079,56,3
2024-02-19,4,1010,94,11
2024-02-19,4,1079,128,14
2024-02-19,4,1043,157,5
2024-02-19,4,1046,168,10
2024-02-19,4,1018,143,20
2024-02-19,4,1032,185,10
2024-02-19,4,1011,60,0
2024-02-19,5,1018,33,2
2024-02-19,5,1020,77,9
